nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
194.69193,325.98782,208.03769,317.08643,180.71063,317.08643,225.19653,330.4385,167.36485,326.62366,256.9722,397.19894,140.03777,401.64966,288.11237,484.30545,114.61725,486.21292,283.66376,574.591,120.33687,575.8627,243.62642,575.2268,163.55176,578.4059,231.55167,717.0133,184.5237,721.4639,219.47693,833.3672,187.70128,833.3672
193.9988,327.54953,206.72807,318.0154,181.26952,318.0154,225.1855,328.82077,166.63087,327.54953,258.28162,398.7377,141.8088,398.7377,286.92245,487.0873,113.80442,488.35852,283.10367,575.4369,120.80552,577.3437,244.91586,577.9793,162.17563,579.88617,230.2772,719.0844,185.72478,720.35565,218.1844,839.85004,188.9071,839.85004
193.83247,326.7498,207.81801,317.21548,180.48267,317.21548,224.34634,328.65665,167.13287,326.7498,256.76733,397.93924,141.06894,397.93924,287.2812,486.2904,112.4622,487.56165,282.83127,571.4635,119.454956,576.54846,243.41753,577.1841,162.68292,580.3622,231.33911,721.46985,184.2969,725.2836,219.2607,842.2376,188.11115,842.2376
192.47676,326.35526,207.09206,316.81915,181.0387,316.1834,223.6137,328.8982,166.4234,326.35526,256.0215,398.82953,139.09915,397.55807,283.9812,488.46878,110.50403,487.19727,280.80396,576.83655,118.129395,577.4723,240.77078,578.7438,160.06894,581.28674,231.23906,721.7851,181.0387,723.6924,219.80101,844.48285,188.02863,844.48285
192.18109,326.3863,204.9095,317.4815,180.08908,316.2094,221.45644,332.7469,164.17856,326.3863,252.6411,398.89667,136.81244,397.62457,280.64362,487.3084,108.80991,487.3084,278.73434,573.17596,116.44696,578.2644,237.36697,577.62836,159.7236,580.80865,228.45708,722.64905,179.45265,723.28516,220.18362,844.1357,188.36255,844.1357
190.34048,325.25073,203.05315,316.35287,178.26341,315.08176,219.57965,330.9708,161.10129,325.25073,251.36136,402.78925,134.40465,397.06918,276.78674,487.9545,104.52983,487.31894,275.51547,573.1197,111.52181,578.2042,236.10614,578.8397,156.65186,581.382,227.20726,723.1122,175.72087,717.3922,219.57965,846.4112,187.16231,846.4112
188.42659,327.1818,202.42416,318.91953,176.33778,317.01285,217.69424,334.17294,158.52269,327.1818,246.32564,404.7201,130.52754,398.36447,272.41202,488.61398,99.98738,488.61398,271.77576,577.59235,110.80368,580.1346,234.23683,578.8635,156.61392,581.40576,233.60059,714.8733,173.1565,721.8645,218.96675,843.89197,187.79033,843.89197
187.85071,329.05072,202.47813,320.78918,175.76718,318.2472,214.56165,335.4057,156.68797,328.41516,244.45247,405.94626,127.433136,398.95575,269.89145,487.2903,98.81427,490.4678,271.1634,571.8119,110.89779,583.25085,234.27686,576.8959,154.14406,580.07336,238.09271,719.8834,173.2233,720.5189,225.37321,839.35754,187.21475,839.35754
190.77162,327.34085,203.48718,319.70898,177.42027,317.165,215.56697,331.79276,155.8038,327.34085,242.90544,404.93143,125.9222,399.20755,269.60812,487.60995,99.21952,492.0619,272.15125,571.5605,110.66353,584.2802,236.54765,576.6484,157.07535,581.73627,242.90544,714.6579,176.14871,724.1977,237.18344,844.3996,188.2285,844.3996
193.30525,326.92297,205.3834,318.0235,180.59138,317.38782,216.8259,328.1943,157.07076,327.55865,243.525,405.74686,130.37164,399.39008,269.5884,487.74915,101.76545,498.55566,275.30966,571.02277,113.207924,588.18604,240.34656,579.28656,162.79198,583.10065,254.33177,722.3137,176.77724,725.4922,251.789,844.3637,185.67694,824.022
201.99791,329.10974,211.53049,318.94162,187.38126,317.67062,221.6986,329.74524,160.69003,329.10974,240.76375,401.55734,134.63432,400.28632,271.90353,489.89264,107.94308,492.43463,279.5296,573.14386,116.84016,587.7605,243.94128,581.40546,163.86757,585.21844,260.46442,715.4971,179.75522,728.2072,261.09995,846.41125,186.74579,825.4396
208.93039,325.27325,219.09395,317.64688,195.59076,315.1047,227.98705,328.45093,168.91147,327.8154,245.13802,402.17288,140.32652,400.26627,272.4525,494.96088,114.91767,495.5964,282.6161,572.49603,129.52776,590.9265,249.58455,582.66455,177.80457,590.9265,264.8299,721.84656,182.25113,733.28613,264.19464,846.4112,186.06244,825.4386
220.05345,325.1184,228.96397,315.57703,206.05124,314.94095,237.23802,325.7545,177.41034,325.7545,251.8767,403.3577,150.67882,397.63284,276.69882,498.13528,125.8567,498.13528,286.88226,579.55505,144.95064,597.3656,255.69548,589.7325,181.22911,592.2769,263.33307,724.5839,188.23022,734.1253,264.606,841.62476,187.59377,821.26984
233.13458,325.64157,242.0296,315.46555,217.25067,315.46555,250.9246,325.64157,189.93028,327.5496,261.7257,403.86975,163.88062,398.78177,284.59854,498.634,143.54918,500.54202,292.85822,580.04224,164.51598,602.30225,266.1732,599.12225,198.82529,599.12225,268.71463,727.5946,192.47171,733.3186,269.35,843.34686,188.65956,843.34686
247.78816,324.14386,256.68625,313.3296,233.16983,313.96573,263.67764,323.50772,203.93321,326.05225,273.2113,401.11606,182.95912,397.9354,294.82098,497.17224,161.98503,502.26132,303.0835,579.8696,182.95912,604.0427,280.20267,602.13434,209.01785,599.5898,275.7536,733.8141,202.66206,734.45013,270.66898,846.4097,188.67934,846.4097
261.69864,323.60242,269.33002,310.88406,245.79993,313.4277,278.86926,320.42282,217.81818,328.05383,283.95685,399.2767,198.7397,398.64078,293.4961,500.38773,180.29718,501.02365,310.66672,571.6106,204.46324,604.0424,290.95227,591.95996,221.63385,590.6881,275.6895,733.7698,219.09007,726.13873,271.8738,843.14777,187.29263,843.14777
274.87762,322.85437,282.50906,311.40356,258.34286,312.67587,292.68433,320.94592,228.45308,325.39902,295.22812,398.557,211.28235,396.01236,303.4955,496.52505,198.56331,499.0697,320.66623,568.41077,224.63737,607.2163,286.32477,588.76776,234.8126,588.1316,276.7855,731.2668,236.72046,729.3583,269.15405,841.32184,183.93637,841.32184
286.03552,322.10495,293.66495,311.93658,270.7767,313.84317,300.65857,319.56284,240.89484,327.18915,300.65857,399.63873,230.08649,394.5545,307.6522,496.8737,219.27815,503.86447,323.5468,576.9496,244.70953,608.09015,288.57864,589.02454,230.08649,589.66003,279.0419,733.28815,258.69678,732.01715,269.50516,846.4112,181.76688,846.4112
295.62723,326.51685,304.53094,315.07553,280.99963,315.07553,311.52676,323.97433,249.8365,328.4237,305.80292,400.88528,239.6608,398.34277,308.34686,500.67883,233.93697,503.857,326.7903,576.31854,265.1001,610.6425,294.35526,590.93805,242.20473,592.2093,272.0959,734.5899,286.0875,747.9381,257.4683,845.1892,199.59393,845.1892
304.832,321.6468,313.72018,312.10632,290.8649,312.10632,320.70377,321.6468,259.12143,324.82697,304.19714,394.79034,252.13785,394.15436,323.24323,499.0995,252.77272,507.36792,334.036,581.78357,283.88132,607.86084,297.84845,586.8718,257.21683,588.14386,276.89777,733.15906,311.18073,745.87964,250.23325,843.19244,243.24968,843.19244
314.69208,323.16132,321.68665,312.34763,300.70297,311.7115,328.04532,321.88913,268.2737,328.25015,301.9747,393.13248,267.00198,393.13248,295.61603,496.81696,267.63785,508.9029,334.40402,596.0487,300.70297,603.682,287.98563,592.2322,280.3552,593.50433,278.4476,730.2661,331.86057,746.80475,266.36612,842.8561,292.43668,842.8561
326.24573,324.659,332.59598,313.85315,310.37003,313.21753,338.94623,324.02338,276.07855,325.29465,302.1147,389.49414,281.15878,388.85852,304.01974,496.91702,284.33392,505.816,,,321.1655,606.8825,274.80853,596.07666,295.1294,597.3479,283.69888,728.92505,350.3767,745.45166,269.7283,838.25494,332.59598,838.25494
334.92545,324.66656,341.2769,314.4917,319.68198,313.85577,286.65445,325.93842,287.2896,325.3025,280.93817,387.6235,294.27618,388.89536,319.0468,500.18292,302.53308,503.9985,,,341.2769,606.383,280.93817,589.8489,308.88452,595.57227,289.83017,729.7532,362.8718,741.8359,271.411,846.12823,371.12866,846.12823
348.075,324.7949,353.79013,314.61984,333.46982,312.712,294.09924,326.06677,296.63928,326.06677,291.5592,387.117,306.79944,387.117,295.36926,489.50336,320.13464,507.30966,,,360.7752,607.78815,289.65417,588.70996,327.11975,596.9772,297.9093,729.8886,376.01544,752.7824,273.77896,839.90625,395.06573,839.90625
360.89822,326.30515,366.62704,315.5023,346.2579,314.23138,308.06577,326.9406,308.70227,326.9406,304.8831,387.3095,322.06955,389.85135,348.80405,497.24442,334.80026,508.04724,,,378.72122,610.3566,299.7908,589.3864,339.25598,600.82477,305.51962,733.6363,383.8135,753.971,276.23898,844.20667,276.87552,844.20667
374.6659,326.40567,380.3772,314.9668,360.70505,311.7893,320.09164,327.67667,323.26456,327.67667,317.5533,388.04855,337.2254,391.86157,365.14713,498.62454,351.82086,509.4279,393.70346,560.26746,393.70346,611.1069,301.0541,581.2387,342.93668,588.8646,317.5533,722.95386,391.16513,752.822,278.84363,839.2492,,
392.26746,321.67313,396.7141,310.8694,376.3864,310.8694,336.3662,325.4862,338.2719,324.21518,333.82523,383.95343,355.42343,392.21512,379.56262,488.81314,368.7635,509.78513,437.36957,479.91602,405.6075,608.2897,323.02612,580.96265,362.4111,586.0467,332.55475,717.59796,406.878,737.29895,281.73544,844.0652,412.59515,844.0652
408.02768,319.84995,414.3821,309.67953,392.777,309.04388,350.8376,321.7569,353.37936,321.7569,350.20215,381.50797,370.53638,387.22882,392.777,491.4754,381.33896,505.45966,468.395,466.0494,418.1948,608.435,339.39957,579.8307,377.5263,586.8229,350.20215,712.0459,427.72647,731.1154,286.6576,841.71844,421.37204,841.71844
424.88962,318.876,429.97974,308.70316,409.6192,308.06735,367.62558,321.41922,370.1707,321.41922,364.44427,381.82043,386.07733,388.1785,342.17493,496.9007,398.80267,505.8019,449.704,574.46857,432.5248,609.4377,360.62668,580.1908,392.44,586.5488,366.3531,711.8019,442.70508,742.32043,290.6373,843.413,424.88962,843.413
440.94107,318.3193,445.38882,306.88074,423.14996,307.5162,382.4846,326.5805,385.66153,325.30954,380.57837,383.13794,400.27567,390.76364,428.23312,497.5237,414.8898,505.78488,378.03677,601.7419,451.74283,613.816,376.76602,581.4067,404.72345,583.3131,388.83853,707.8665,455.55515,740.27576,306.237,817.1685,427.59772,839.41016
456.17618,314.4216,460.62326,304.2494,439.65833,304.2494,397.7284,323.95807,400.26962,323.3223,397.7284,386.26285,417.42273,388.17017,444.74075,494.34265,428.22287,501.97183,318.31564,834.4761,465.7057,615.7735,398.999,585.8926,421.86987,590.34296,415.51685,719.40295,461.2586,743.56195,327.20984,810.9529,324.03336,811.5886
471.3629,316.64523,473.89902,305.83203,455.5123,305.83203,412.3986,324.27808,414.9347,323.00595,410.49652,382.79663,430.15125,385.97702,452.34216,485.20407,446.00192,507.46655,419.37283,566.62115,478.9712,613.0544,409.8625,581.8869,435.2235,589.5197,439.66168,720.5504,461.85254,745.3571,359.7745,805.7839,356.60437,805.7839
477.54688,321.46945,477.54688,307.4829,471.82452,304.30414,429.2247,322.74097,429.8605,322.74097,423.50235,382.50168,446.39178,384.40894,396.16214,494.39407,456.56488,496.93707,,,477.54688,575.13464,429.8605,585.9424,450.20673,584.6709,460.3798,744.2447,468.64542,748.0592,405.0636,835.1573,404.4278,835.1573
478.72394,315.91125,478.72394,304.4701,478.72394,305.1057,441.81107,322.90308,444.35678,322.26746,434.81036,385.19382,457.7218,387.10068,406.17108,491.97794,467.26822,502.14786,,,,,440.5382,588.5922,460.26752,586.0497,464.08606,742.4122,469.81393,743.68335,,,,
476.88217,320.23886,476.88217,306.89267,476.88217,306.89267,454.70053,324.6876,455.96805,325.32315,448.3629,378.70792,466.10825,385.6988,419.20993,484.2065,470.5446,503.2725,447.72916,552.84406,410.971,597.967,450.26422,587.1629,467.37576,585.89185,466.10825,737.7843,471.1783,737.7843,,,,
477.01144,314.3977,477.01144,314.3977,477.01144,314.3977,468.16095,314.3977,468.79315,314.3977,459.9427,378.6021,472.58624,384.959,441.60953,473.95523,473.8506,491.1188,454.88525,555.9589,477.01144,518.4533,461.8392,587.10754,472.58624,585.8362,466.8966,749.2078,471.32184,754.2934,,,,
479.21835,329.2044,479.21835,321.57663,479.21835,320.3053,474.8008,326.02615,474.16977,324.75485,462.8104,388.95547,474.8008,388.95547,451.45102,482.39597,476.69406,494.47327,,,,,457.76178,577.7434,474.8008,578.379,472.9076,731.5705,474.8008,727.121,,,464.07254,750.00433
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,471.35876,779.73346,,,476.4349,767.669,446.61237,840.0559,442.17072,841.3258,445.34332,835.6111,444.07428,836.881,,,,,,,,,446.61237,836.246,445.34332,836.246
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
