nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
240.85472,291.84875,272.0414,272.13602,219.85143,268.32062,310.8657,303.29486,189.93767,292.48465,372.60263,427.29434,133.9289,422.20715,426.702,612.3397,91.92231,622.51404,433.06665,803.10815,91.92231,803.7441,347.1441,794.84155,167.66144,796.1133,,,,,,,,
241.53613,293.59042,271.4128,271.9633,219.28754,269.41888,310.18893,299.95135,189.41084,294.8626,371.84933,424.62555,134.74286,423.98944,425.24597,611.00073,90.24567,622.45044,432.87408,798.64813,91.517006,802.46466,346.4224,796.10376,168.43361,796.10376,,,,,,,,
241.53127,292.72437,268.86658,271.74445,219.2816,270.47293,307.00888,300.9892,189.40344,290.18134,371.2151,426.23294,132.19,426.23294,425.88568,601.7014,88.96207,602.33716,433.5142,780.34863,80.69791,744.74634,343.24405,789.88495,166.51808,787.342,,,,,,,,
240.9424,304.02917,269.56543,279.24194,217.40791,279.24194,303.91306,296.4023,186.24063,295.76675,365.61157,422.24515,131.53885,424.15182,426.03796,582.40875,76.83707,587.4933,434.30682,738.7589,62.843586,634.52545,340.16888,783.88434,165.25041,780.7065,,,,,,,,
241.99341,316.3132,266.79962,288.97375,216.55116,288.33795,297.96637,297.87497,183.47624,302.3256,357.1196,419.94876,128.77542,423.76355,446.1674,599.2447,33.367,611.3249,421.36127,540.751,78.526985,486.7079,340.5821,778.5406,162.4864,778.5406,,,,,,,,
236.65475,325.75018,264.6495,300.95984,211.20497,300.3242,291.3718,302.23117,175.57529,302.23117,347.36133,419.1907,131.03815,421.7333,447.888,577.46747,15.241614,587.0022,381.71854,388.6795,101.77089,409.65594,327.00146,762.4416,162.21413,762.4416,,,,,,,,
230.7527,332.34512,255.56891,307.55524,205.9365,307.55524,284.20297,306.91956,167.75772,308.19083,331.92645,420.699,126.3974,422.60593,433.7365,548.46246,18.860533,560.5396,347.19797,355.22812,126.3974,371.75476,316.65494,756.31647,160.12198,755.68085,,,,,,,,
224.44998,338.09735,247.98334,313.9264,200.28061,313.2903,277.87704,316.4707,158.93823,313.2903,321.12753,420.15143,120.77604,418.87924,412.71683,530.1929,34.27507,535.91754,321.76358,347.63852,134.76884,359.724,300.77438,749.00366,150.66975,752.8202,,,,,,,,
218.89195,346.52573,243.7081,323.63873,194.71211,322.36725,272.97842,324.2745,155.89711,323.63873,311.15714,424.08704,118.35474,418.3653,407.87646,512.4561,31.816368,518.1778,311.15714,345.88995,132.9899,347.7972,296.52194,749.5903,139.35301,754.67633,,,,,,,,
215.54266,353.72513,242.27628,330.20383,193.26466,328.9324,268.37338,331.47525,155.0738,327.0253,306.56424,428.73898,110.517784,426.83182,406.497,476.41724,12.494554,485.31723,304.0182,327.0253,122.611565,337.19666,291.2879,749.77277,130.88625,760.5799,,,,,,,,
214.39716,354.88193,237.92282,333.26236,191.50732,331.35474,267.17096,330.083,154.62924,326.90363,305.9565,433.0941,108.21374,424.8278,403.87415,455.3496,3.3019812,456.62134,311.67896,304.64813,108.84957,306.55576,284.33835,747.85034,129.83192,753.5731,,,,,,,,
213.41393,354.9917,237.586,330.18503,190.51408,328.91287,263.6664,331.45715,158.07262,330.18503,305.01337,430.68387,108.45627,426.86746,408.6988,440.861,16.856838,440.2249,329.18546,283.11594,86.19251,286.2963,289.1107,744.9018,134.53665,748.08215,,,,,,,,
217.29987,349.6047,240.84334,329.24905,197.57426,327.9768,266.29575,333.70184,165.12244,326.06848,308.29218,430.3912,111.03609,424.66614,415.1923,439.9329,18.771145,443.11343,311.47372,265.63763,93.85573,287.90167,288.5666,739.54254,137.76112,740.8148,,,,,,,,
226.39604,352.44357,246.74188,332.1,200.96373,332.1,274.7174,332.73572,168.53754,334.0072,314.13748,423.01028,122.123566,423.64606,415.23093,431.9106,30.567263,434.45355,308.41522,299.67746,127.84583,309.2135,293.15585,713.5419,152.64233,714.17755,299.51392,846.4107,144.37683,846.4107,,,,
