nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
193.74483,307.01572,211.5447,287.2973,172.76639,297.47455,245.87302,303.19925,154.96652,320.37338,302.45117,413.24075,123.816734,423.41797,362.20792,555.7222,93.30267,566.5355,332.96524,712.1974,93.30267,699.4758,278.29422,693.11505,160.6879,702.65625,405.4362,657.4947,184.84486,846.40985,,,,
194.72849,306.21497,210.64119,286.5137,171.81416,297.31763,243.73962,303.03735,153.35541,320.1965,301.02542,413.6187,120.89347,423.15155,358.9477,557.2473,90.34106,566.7802,329.0318,711.6799,90.97756,695.79175,277.47458,689.4365,159.08398,699.6049,407.95886,657.6603,183.2713,846.4112,,,,
195.79373,303.27097,212.95322,286.7457,172.27888,293.73715,242.18788,307.7201,152.57724,320.43185,296.84406,413.22772,117.62274,421.49036,353.4068,551.1504,87.75252,563.2265,326.71423,706.8694,90.29466,694.7933,277.1424,691.61536,158.29707,695.4289,317.1812,835.8938,181.81192,835.8938,,,,
199.88538,298.35614,218.343,284.36868,177.60893,286.27603,243.8018,309.16464,153.42307,311.7078,294.08292,411.52747,113.96192,421.0644,350.09232,545.0442,85.957245,565.38965,325.90643,693.82,91.68548,691.9126,280.71707,682.37573,158.51483,691.2768,319.54175,846.4106,182.70068,846.4106,,,,
203.9936,294.46103,224.35225,281.73923,184.90736,277.9227,246.61952,309.72717,159.45906,305.9106,294.3351,408.9571,115.56071,415.95407,347.7766,542.5359,86.29515,556.52985,319.78345,692.0169,96.47447,685.656,275.88507,681.20337,160.09526,686.29205,396.76456,648.7628,184.90736,835.7731,,,,
213.64658,289.76886,232.73833,279.59485,195.82758,275.7796,255.64842,310.11682,169.73553,298.67108,295.1047,409.31326,120.73336,410.585,343.47052,544.11865,90.18655,552.385,318.6512,677.6523,100.36881,678.2882,277.92212,665.5707,165.28078,667.47833,295.7411,844.2514,183.73613,844.2514,,,,
220.88998,291.99026,241.89474,282.4557,204.97733,276.73492,263.53598,314.2376,178.88051,296.43973,302.99945,411.49023,126.68692,410.8546,345.00894,544.9743,96.13457,545.6099,316.3661,673.3732,103.136154,672.7376,282.6312,661.296,170.60593,667.6524,288.35977,845.6311,185.24557,845.6311,,,,
230.71977,290.6278,252.96664,284.26666,214.82916,277.2694,270.76416,312.89178,188.13292,298.89728,309.53726,408.30896,136.64731,406.40063,349.58163,538.7124,101.68796,538.07635,320.34286,667.8437,111.22232,665.9353,286.01913,654.4853,175.42044,656.3936,287.92603,829.41675,191.31105,829.41675,,,,
240.0063,297.82712,262.2586,288.28986,224.74757,280.66003,280.06042,318.17334,199.31639,302.27786,314.39252,408.4596,147.81825,405.91632,353.81085,529.90094,109.03568,528.62933,326.47232,657.70056,119.20817,657.70056,292.14026,656.4289,183.4219,656.4289,285.78244,841.45215,198.04485,841.45215,273.7026,841.45215,,
248.45969,299.04163,269.44473,290.77402,234.46965,285.68628,287.25024,319.3926,209.66914,306.67325,319.6817,411.60812,158.7963,405.2484,357.2004,532.4422,120.00573,529.8984,331.12808,652.6403,127.00075,653.27637,296.7889,652.6403,193.13545,652.6403,287.88617,819.2642,203.31004,841.52313,271.35248,841.52313,,
255.33156,303.58105,275.6928,294.04654,240.69691,289.59714,293.50888,324.55692,216.5179,311.20862,321.5056,411.00302,168.15994,405.28232,359.0467,529.8663,130.61888,528.5951,336.14026,643.6446,136.98178,650.6366,299.8718,650.6366,201.24696,651.2722,289.69116,813.3586,212.06387,819.0793,,,,
258.5573,308.011,278.90945,298.47375,243.92924,293.38724,296.08154,327.08548,221.03311,313.09753,324.06567,407.834,173.33287,405.2908,360.95392,519.73755,136.44467,523.5525,344.4178,638.6351,145.98471,642.45,306.8936,640.54254,206.40503,647.53644,289.7215,806.4904,214.6731,837.0095,,,,
261.23166,310.70737,280.9306,301.80377,247.25177,299.2599,297.45233,331.6944,222.46924,318.97498,325.4121,410.55478,181.165,408.01093,362.90366,519.9418,143.03801,524.39355,347.01743,640.14026,150.02795,639.50433,312.70312,631.2367,210.39569,638.86835,290.46237,800.40497,219.29199,815.0323,268.8571,838.5632,,
262.86633,319.72147,281.32605,310.18515,248.86243,303.8276,297.23962,333.07227,227.22,322.9002,327.79364,415.08447,183.93513,413.81293,362.8034,521.25525,147.0157,527.6128,349.43604,639.50543,154.6542,641.41266,311.24353,638.8696,215.76224,640.77686,284.5088,805.4371,222.76419,811.1589,,,,
262.21765,321.1232,280.03915,313.49588,247.57858,307.77542,297.22415,336.3778,226.57469,326.84366,327.1388,417.73572,185.83987,415.19327,362.78177,521.3399,148.92395,528.96716,353.23453,633.84265,152.10635,641.47,311.22678,633.20703,215.7545,634.4783,283.22156,798.4653,225.30173,813.7199,,,,
260.66327,320.99063,279.7379,311.4576,247.94682,308.91544,296.26932,333.7014,226.96468,324.16833,324.24545,415.68558,183.72879,413.14346,357.30823,522.45575,146.85109,519.9136,356.03656,631.13245,148.12274,636.21674,309.62158,629.8613,214.24825,631.13245,279.1021,797.00745,228.87216,810.35376,,,,
259.86456,318.99673,277.04346,310.09137,245.86696,304.36646,294.8586,332.35483,225.50679,320.26895,320.3088,414.41162,182.24144,406.14233,354.03036,520.6402,144.7024,513.007,350.84906,625.59656,144.7024,627.5048,308.21997,624.32434,214.69046,627.5048,269.4084,794.16284,229.32433,812.6096,,,,
257.65445,318.66006,276.10214,309.75543,244.29576,304.03104,292.64148,332.65298,222.66745,321.20422,318.08658,414.06656,181.31914,405.16196,349.89297,519.6498,143.7876,512.6533,344.80396,622.0528,145.05986,624.597,298.36664,632.86554,207.40038,633.5016,261.47122,793.14856,225.84808,811.59375,,,,
257.24826,316.6973,273.7944,309.07156,243.88403,305.2587,291.61334,334.4907,222.24677,323.05206,314.52338,414.56082,181.51776,405.66415,345.0701,521.3211,144.60712,513.6953,339.3426,623.633,149.06186,624.90393,296.70447,631.25867,210.15535,633.16516,257.24826,788.2217,222.88315,804.10864,,,,
258.32898,317.04028,274.8662,309.4077,243.69984,305.59146,290.76743,334.84952,222.71027,324.67282,311.75702,411.17502,184.54738,405.4506,343.55942,519.93884,143.8403,512.9423,337.19894,621.7061,149.56473,625.52234,295.21976,628.0665,209.9893,626.79443,259.60104,780.7174,226.52655,804.2511,,,,
256.8586,320.387,273.38577,311.48395,243.50977,306.3965,290.5486,333.74158,222.53299,322.93073,314.06802,414.50485,181.85074,404.96588,343.3084,519.43353,142.43982,510.53046,336.95178,619.9107,146.88945,623.09033,296.26956,623.09033,209.8198,623.72626,262.57956,777.6216,224.43996,793.5199,,,,
253.98788,321.34036,271.79816,312.4379,241.90231,306.7149,287.70023,334.05814,221.54771,323.8839,311.8713,414.18018,182.74672,404.6418,342.40323,518.46594,142.67357,510.83527,336.04242,618.30054,147.76222,620.8441,292.1528,622.1159,208.18999,620.8441,260.3487,774.0934,222.18379,792.5341,,,,
252.61414,321.06277,269.78763,311.5215,239.89308,309.61325,287.59714,332.5123,220.81145,322.33496,312.40323,413.93127,182.64821,404.38998,341.6617,518.8853,145.121,511.25232,336.57327,616.2064,151.48155,621.29504,299.68216,613.026,211.27063,614.29816,262.79102,770.77515,223.99171,786.6773,,,,
251.89238,322.76233,269.05447,313.22736,239.17973,310.049,287.48782,333.56863,220.74637,323.39798,312.2775,414.9338,182.6084,404.76315,341.51663,519.1829,145.74171,511.555,336.43155,615.8041,152.73366,618.98236,298.29358,613.8971,210.57625,614.5328,262.0625,775.99176,222.01762,788.0694,,,,
250.6017,322.574,267.76202,312.39786,239.16147,311.12585,286.82904,332.7501,221.3656,322.574,311.61615,414.15912,180.0537,404.619,342.759,519.1004,147.0042,512.1043,337.67444,614.5015,152.08875,617.04565,296.36255,617.04565,208.01868,617.04565,260.77078,779.2276,222.00116,791.31177,,,,
