nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
206.85796,334.7769,219.57433,327.1461,208.76541,325.2384,249.45784,345.58713,203.04305,337.32047,279.97717,404.72565,192.23412,404.72565,303.5025,486.12057,175.7028,481.0334,291.42194,570.69495,173.79536,550.34625,258.99515,563.0642,201.13557,561.7924,257.08768,681.3412,223.38925,674.98224,258.3593,796.43866,232.92654,787.53613
209.2616,335.40317,220.69499,329.683,208.62642,325.86957,249.91365,346.20795,202.90971,336.03876,279.13232,404.6808,190.20596,404.6808,303.90466,486.66992,173.69106,481.5853,291.20087,570.56573,170.51512,551.4985,257.5359,562.9388,199.73378,561.66766,257.5359,680.5201,223.23575,673.52875,258.1711,794.92346,232.76357,788.5677
212.28458,337.6775,225.61243,330.05127,209.74594,328.14468,250.36412,347.84583,204.03401,338.94852,277.65445,405.67816,186.89821,405.67816,304.31015,487.02472,170.39708,478.76297,292.25162,567.10034,165.31982,551.2123,259.24936,563.9227,200.86072,563.2872,256.07605,680.8584,223.70845,678.31635,256.71072,795.8876,232.59366,787.6258
217.15805,339.6767,230.5216,333.3173,211.43082,331.40945,250.88512,350.48776,205.06723,340.31268,278.88495,404.5431,184.7037,404.5431,304.9757,486.57993,165.61293,482.76428,295.4303,566.073,158.61298,552.71814,259.79416,564.16516,199.33998,562.8933,255.33965,680.54297,224.158,679.2711,256.61234,796.2849,231.15799,789.2895
219.81718,340.5166,233.16237,335.43317,214.09782,329.71423,250.956,349.4127,203.93004,338.6103,278.28186,404.06003,179.1461,405.33087,304.97226,481.58295,162.62347,489.20813,300.52386,565.4602,155.63313,555.9287,263.0302,565.4602,200.75261,565.4602,257.31085,680.4737,224.26558,679.2028,259.2173,794.21643,233.79787,785.3204
223.0012,340.7229,235.71637,334.36758,216.64363,331.18994,252.2461,349.6203,204.56421,340.08737,279.5837,407.45355,177.2266,407.45355,305.64978,486.25928,163.23991,488.1659,304.3783,563.79395,160.06113,561.2518,270.04733,561.8873,203.2927,563.1584,268.77582,678.8249,223.63696,678.18933,266.86853,793.85583,230.63031,790.67816
228.4384,343.7226,241.13387,335.4535,220.82112,332.90918,256.3684,350.08344,208.76044,344.3587,283.02887,405.4228,178.92612,405.4228,307.785,484.93338,166.23065,489.38602,309.68933,565.0801,168.76974,559.3553,276.04636,566.35223,204.95181,561.26355,279.855,684.02783,225.26453,683.3918,276.68112,798.52313,232.24704,790.8901
236.34354,341.78857,248.41916,336.70038,227.4457,331.61224,261.13037,350.05682,212.82782,343.06058,287.8239,407.29858,184.2276,406.6626,311.9752,485.529,167.70303,486.8011,314.51743,561.8514,177.872,560.57935,280.19717,558.67126,210.92113,559.94336,289.09503,679.515,226.17456,678.879,291.0017,804.1749,233.16573,787.0024
244.99637,341.95978,256.43933,336.8706,235.4606,331.7814,269.15366,348.9574,220.8391,345.77664,292.67523,406.21063,189.05316,406.21063,316.19684,484.45667,175.06737,490.81815,320.01114,560.15814,182.696,560.7943,285.68234,558.88586,215.75334,559.52203,292.67523,683.5706,226.56055,681.66223,293.31094,805.07477,232.28203,789.171
252.36916,341.07928,264.4546,332.8154,242.82799,331.54407,277.17612,345.52908,226.92609,342.35065,302.61917,407.19034,200.21088,403.37625,322.9736,488.55774,179.22035,486.65073,325.5179,563.56836,186.85327,564.20404,291.1698,562.9327,222.47356,562.9327,293.7141,684.9838,229.47038,683.0767,293.7141,804.4922,233.28685,788.60016
262.66223,339.88608,274.09592,334.16724,253.1342,329.08383,287.4352,346.24036,236.6189,339.25064,310.30255,405.97046,209.30511,404.06418,330.62906,486.0342,185.16739,486.0342,333.1699,561.65,192.15463,568.0043,298.23367,561.65,229.63165,561.0146,296.32806,687.46454,235.34848,679.8394,293.78723,806.2893,232.80766,789.7682
272.1264,338.908,282.94846,333.18555,261.30432,329.3706,295.6803,345.90207,244.75293,344.6304,316.05124,405.03375,218.01608,403.12628,338.96854,486.4193,194.46217,490.23425,341.51492,560.1749,198.28172,567.16907,305.86575,567.16907,237.75043,566.5332,298.86325,690.519,237.75043,684.7966,295.6803,806.2391,230.74791,790.9793
281.81,338.79123,291.9731,330.5296,271.64685,329.25854,304.67706,346.4174,253.86133,338.79123,326.9089,407.42648,226.54788,405.51996,349.1408,488.772,201.77522,493.22055,349.77603,563.12683,207.49197,571.3885,316.7458,564.3979,246.23898,563.7623,301.50107,690.8647,241.15738,689.5936,295.1491,807.1633,227.18307,791.2755
289.90967,340.18497,300.72797,331.91885,278.45502,331.283,313.45535,344.0001,261.27304,342.09256,333.1828,408.22153,233.90915,403.7705,357.36484,489.61105,212.27257,492.7903,359.27396,560.82684,216.0908,571.00055,325.5464,563.3703,256.81845,562.73444,307.09167,689.2697,247.90929,688.63385,296.90976,805.6313,226.90907,794.18585
297.5006,339.36548,308.31854,330.46295,286.6827,329.8271,319.1364,341.90906,267.5923,340.63727,340.1359,406.77014,240.86569,405.49835,363.0444,487.52856,218.59355,490.0721,367.49884,564.47156,226.22972,575.2818,333.77243,567.01514,264.41055,565.7434,308.95486,694.82965,256.77438,702.4604,297.5006,808.0186,226.22972,793.39307
303.74216,338.71066,314.54678,331.71405,292.30197,328.53375,325.35144,345.07126,271.96378,342.52704,346.32516,405.49677,247.17667,405.49677,367.93448,483.09583,227.47408,494.54486,375.56128,564.5112,237.00758,578.5045,339.96948,567.6915,272.59937,565.1473,312.00455,694.267,269.42154,703.1718,297.38647,806.84924,227.47408,790.31177
307.64038,340.96188,318.43964,332.05984,296.84113,331.42395,329.23892,342.2336,276.51306,342.2336,348.9317,406.4556,251.10301,409.6349,373.7065,487.20993,233.31598,494.20444,380.69424,562.87744,246.02101,580.04565,346.39072,566.69257,279.05405,568.60016,314.6281,700.22345,288.58286,704.0386,298.1116,805.77637,232.04547,789.244
311.9122,339.41852,322.0939,330.5128,299.82144,329.87665,332.27557,341.963,280.09442,340.6908,351.3662,406.84772,256.5493,407.48383,376.18408,486.36325,238.09499,497.8135,385.09305,560.7898,254.64023,579.2374,351.3662,567.7872,283.91257,567.15106,317.00302,699.46497,300.4578,709.64294,296.00333,809.5145,257.18564,810.78674
315.19727,337.7944,325.3827,329.5255,303.10208,328.2534,335.5681,339.7026,282.73123,339.7026,353.39258,406.48987,258.54083,407.12592,377.58298,487.2706,241.35295,498.08377,387.7684,565.5071,262.99698,583.9531,354.6658,566.77924,287.8239,568.0514,320.28998,698.4455,308.8314,713.7111,301.19232,813.574,294.18982,814.20996
317.6249,338.78305,327.1718,328.60657,305.53217,328.60657,337.3552,339.4191,285.1654,340.05508,355.17612,406.2022,261.61636,407.47424,378.08868,486.97797,243.79547,496.51843,388.9085,565.2096,264.79868,579.8383,357.72192,567.11774,292.1665,569.0258,311.2603,714.04065,316.352,715.3126,291.53003,714.67664,309.35092,820.2576
319.72723,335.76187,329.90027,326.86465,307.01093,326.22916,340.0733,341.4815,286.02902,340.84598,355.33286,403.76196,262.50388,408.21057,378.85803,487.01447,245.97266,498.45374,390.3027,565.81836,266.95456,586.1548,361.05524,567.7249,297.4737,573.4445,312.73328,713.8933,316.54816,715.16437,,,307.01093,839.0898
321.02396,334.66226,330.56866,325.12735,307.66138,325.12735,340.74966,337.84058,286.66306,340.38324,356.65747,402.67813,263.75577,407.12775,380.2011,486.5855,247.21162,498.02744,390.3821,565.40765,266.30103,587.02014,364.29324,567.31464,302.57086,569.2216,333.1139,705.889,312.11557,714.7882,,,306.38873,837.471
322.23145,334.4521,331.77884,326.18372,309.5016,325.5477,341.96274,337.63217,287.22433,338.26822,357.87506,403.77893,264.94708,405.051,380.78882,487.0984,249.03474,497.91083,392.2457,567.2377,266.22006,589.4986,366.78595,569.7818,303.77316,570.41785,334.32483,710.9797,308.8651,716.0679,,,306.31912,838.18494
323.56406,333.04605,332.4609,324.78232,310.2188,324.14664,343.2642,336.86008,287.97678,336.86008,358.5159,402.97003,267.64117,403.6057,381.3934,488.7858,249.84755,498.3209,392.83215,567.6092,268.27664,590.4934,368.0482,570.7876,306.4059,575.873,332.4609,711.90686,307.04138,716.35657,312.76077,812.9788,304.49945,839.677
324.34265,333.14188,333.8619,324.8739,312.2849,324.23788,343.38116,339.50186,288.80408,338.86588,360.51584,403.73767,266.59247,403.73767,382.72748,488.32538,251.36163,499.13736,393.516,568.4612,271.0348,590.0851,367.49667,569.73315,304.66953,572.27716,331.32346,709.65265,306.57336,719.19275,300.2272,812.0484,305.93875,837.48834
324.3364,333.99954,333.2322,325.09384,311.62808,324.45773,343.39886,337.18015,289.38855,336.54404,361.8259,404.60898,265.87817,405.24506,383.43005,487.94077,251.26363,500.6632,393.59668,566.81976,275.40942,592.9007,368.18005,571.27264,304.63852,573.18097,333.8676,707.4025,307.18018,715.03595,298.28436,812.36237,305.27393,840.98785
