nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
233.41707,308.43558,256.94556,291.26282,214.97585,287.4467,276.02267,310.34363,185.08832,300.80322,316.0847,417.83224,129.76459,416.56018,359.3262,566.6626,94.789825,565.39056,358.0544,711.6769,100.51298,727.5775,305.27432,725.0334,178.72926,724.3974,,,,,,,,
233.82362,307.33643,257.97488,293.3459,215.39241,286.98657,277.67722,309.88016,186.15672,300.34116,315.81073,416.71695,130.86308,415.44507,360.2999,565.52527,95.27179,564.2534,359.02878,712.42584,100.99182,727.0523,306.27737,723.8727,179.80112,723.23676,,,,,,,,
234.87013,305.61258,258.41858,290.9951,215.77678,287.81735,279.4213,309.42584,186.50032,301.79932,317.60797,414.29053,134.94827,411.74832,360.88623,566.18536,98.03446,566.18536,360.24976,709.1826,101.853134,726.3423,306.15195,723.16455,179.49944,730.79114,290.24084,831.207,173.13498,831.207,,,,
235.70073,304.33646,259.87915,290.34238,216.6125,287.16193,280.2399,309.42517,187.34392,302.42816,322.23395,418.83325,135.80577,411.83618,362.3192,565.77075,98.90189,565.1347,361.6829,706.98346,102.08325,723.5219,306.3271,725.43024,179.70865,729.8829,291.6928,831.02167,176.52727,831.02167,,,,
237.4544,302.87225,261.63013,289.5206,218.3683,285.07007,283.89725,311.13754,189.10294,302.23645,322.06943,414.1357,138.84288,411.59256,364.69504,566.08984,100.03449,564.18243,363.4226,704.0565,101.30689,721.2229,307.43674,724.4019,182.10472,731.3956,292.16788,831.2148,177.01508,831.2148,,,,
237.90297,301.3947,260.17923,288.03616,216.89961,282.94717,285.00137,310.3004,189.53163,304.57532,323.18924,412.71594,139.88739,410.80765,370.9241,555.8434,100.42656,556.4795,363.923,705.3319,99.79009,718.0543,307.9141,720.5989,182.53053,722.50726,,,175.52942,828.10345,,,,
237.57686,297.56827,261.09167,282.30826,217.2397,281.67242,287.14865,303.92657,190.5472,304.5624,327.18744,416.469,140.97536,414.56146,371.67496,562.7105,102.207664,560.1672,365.3196,705.7729,97.75891,710.22375,307.4858,719.7612,184.82735,720.3971,292.8685,830.3962,179.10754,830.3962,,,,
238.20782,294.84836,261.08957,278.95352,217.86853,279.5893,288.4205,301.84207,191.17319,303.11365,329.7347,415.01318,142.23172,413.74158,374.22693,561.8813,102.18871,558.0665,368.5065,706.20624,96.468285,709.38525,309.39542,709.38525,185.45276,716.37897,,,185.45276,829.55005,,,,
239.21042,296.42096,262.11,277.34186,218.21916,277.34186,288.82617,299.60083,192.13908,300.87274,334.62527,414.7114,142.52336,413.43948,379.7883,562.2564,102.449135,561.6205,370.88293,716.7972,95.452034,714.8893,316.8145,707.8936,185.77809,716.1612,,,180.68932,828.72784,,,,
239.52519,292.14203,262.4095,276.24896,217.91223,276.8847,289.10785,299.7707,191.84958,300.4064,337.4191,416.7436,142.26692,417.37927,383.82343,565.50256,102.2194,564.23114,376.831,714.26154,97.76968,718.7117,320.8916,717.4402,186.76416,716.8045,,,,,,,,
239.97182,292.78818,262.8718,273.0872,218.34404,276.26477,290.22458,295.33023,191.62737,302.32092,339.84122,414.80725,141.3746,416.07828,387.54956,573.6862,99.39127,566.69556,378.644,717.94836,98.11906,728.1166,322.03012,725.5745,180.81348,723.03253,,,,,,,,
239.66873,292.59976,264.49078,272.24487,217.39252,275.42532,292.49518,293.87195,189.38814,300.23282,342.7758,417.9095,141.6534,419.18167,394.96576,580.74854,100.919754,573.1154,383.5094,736.5906,96.46451,736.5906,325.59125,741.6793,183.02348,742.31537,,,,,,,,
239.29994,288.79556,261.54807,271.6302,213.87352,274.17322,292.69543,294.51736,185.90445,297.6961,347.99792,422.30402,136.95859,422.30402,402.02908,575.5208,98.18327,583.14984,394.40115,745.26715,96.27629,754.8035,328.29248,782.77673,173.19124,786.59125,,,,,,,,
234.65607,285.6058,260.7299,268.44604,211.126,270.35266,293.16318,291.3257,183.14435,292.59683,352.94217,417.79956,132.26859,419.07065,408.2696,580.4996,92.83986,587.49054,401.27417,766.0792,92.83986,769.257,336.4076,790.2301,168.51758,795.31445,,,,,,,,
231.21371,282.5208,256.02258,260.26086,203.86035,263.44086,292.91785,285.70084,179.05147,287.60883,355.25812,415.44464,127.52534,422.44067,417.59836,578.2605,88.7217,597.97644,413.1455,775.4203,87.44946,777.96423,338.7189,786.86816,165.69283,788.1402,,,,,,,,
223.37675,276.5099,248.804,252.35794,195.40674,257.44257,290.12332,278.41663,171.25084,282.2301,361.3197,413.79477,119.12494,422.69284,426.15918,592.39215,80.34836,610.18835,416.62396,803.40405,79.076996,796.4127,341.61353,793.8704,157.26585,803.40405,,,,,,,,
211.32416,276.4471,241.87796,253.5634,186.49919,261.82697,285.79907,277.71844,163.58383,289.1603,360.27402,422.0131,115.206955,425.19138,428.38348,605.71857,73.832,620.33875,419.47195,808.4939,66.19355,796.4163,341.81442,809.7652,131.75694,813.57916,,,,,,,,
