nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
231.83588,296.80103,254.09169,278.9901,208.94417,281.53452,289.701,296.16492,184.14485,296.80103,343.11493,410.0276,151.07906,411.29977,413.06177,541.7011,123.10032,574.77856,231.83588,599.5866,294.78802,528.34296,331.66907,721.0826,190.50363,723.6269,,,188.596,840.67004,,,,
230.89337,298.12567,253.78639,275.8612,207.36441,277.13348,291.94147,298.12567,183.19955,296.85342,342.81485,407.53955,145.0445,406.90347,417.2172,548.1237,110.06904,583.1107,225.80602,611.10034,294.4851,534.765,328.82468,724.9671,184.47139,749.13995,,,,,,,,
228.72679,298.60077,254.78743,275.07202,205.84424,276.34387,291.0181,297.32895,178.51234,294.14938,341.2325,413.06488,139.10355,412.42896,418.14328,560.5963,98.42349,589.84827,228.09116,617.8284,291.65375,543.4267,324.70627,749.4621,171.52046,732.2925,,,,,,,,
227.33269,291.80093,254.69922,270.82654,201.87543,274.0045,292.24866,293.7077,176.41817,289.89417,343.79962,415.74042,132.50441,410.0201,417.62564,571.4593,89.22708,595.6116,220.33192,631.20447,287.15723,546.6713,315.79663,751.3304,157.96165,795.8215,,,,,,,,
223.41179,289.93073,252.02016,268.30957,199.88937,270.21735,289.5289,291.8385,170.64528,282.93567,342.2954,416.47815,125.50765,412.66266,416.04144,573.54956,80.37002,598.9862,217.69012,633.32574,283.17148,551.9284,312.41556,754.7858,159.83768,750.97034,,,,,,,,
222.27763,291.05804,250.27536,268.80167,195.5525,269.43756,288.4541,291.05804,166.91844,283.4273,342.54065,417.6014,119.831345,411.87836,417.62552,577.8473,73.38055,602.6473,208.91507,642.70874,279.54575,563.2217,313.2703,785.1495,150.37433,746.3598,,,,,,,,
219.30373,289.8525,247.94447,265.68552,194.48177,266.95746,286.76855,284.76474,165.20457,283.49277,340.86774,416.41132,119.3794,414.50336,415.9701,581.7645,74.827156,612.29126,198.937,650.4497,274.6758,564.5932,311.59055,764.92505,149.29306,761.1092,,,,,,,,
219.79996,288.67807,245.86945,263.87027,191.18712,265.77856,285.29156,282.9532,161.93845,281.681,338.06638,417.80582,116.1579,413.35312,413.09558,582.555,65.29062,607.9989,210.26236,653.79785,278.2973,568.56085,308.8177,791.83105,145.40657,754.30133,,,,,,,,
219.42833,288.6731,245.52371,261.96765,190.78705,266.41855,284.98502,282.9505,161.50931,282.31464,337.81226,419.65704,115.683266,414.5703,412.27954,581.7974,55.218353,613.5896,211.79065,656.8271,272.25555,570.98804,310.44394,794.80524,144.32454,755.383,,,,,,,,
218.89384,289.15988,244.96254,263.71924,193.46097,267.53534,283.11188,283.43573,164.21315,282.7997,336.5209,419.54318,117.16232,413.18298,419.17776,584.90735,46.586082,610.34796,225.88788,671.40546,269.7596,575.3671,306.63727,782.7083,146.41014,778.2563,,,,,,,,
220.10913,286.5691,246.18352,263.68106,194.03476,265.58838,283.0692,285.93332,167.32442,286.5691,339.66968,423.89725,118.35547,414.99634,433.7918,566.9474,36.316593,593.01434,200.39436,711.90485,225.19681,598.1006,314.23126,774.2112,136.79832,762.13135,,,,,199.12244,713.81226,,
222.52478,284.7314,247.33084,265.02734,196.44661,267.5698,286.1301,284.0958,170.36844,289.18073,340.1946,420.75317,119.4842,414.39703,445.14334,551.0544,5.630712,575.2078,330.65378,690.2543,171.64055,605.0817,321.11298,768.43494,153.195,769.07056,,,,,,,,
228.16158,283.42807,252.32858,261.80127,202.72261,268.1621,287.94315,284.06418,178.55557,291.69717,351.5406,424.63846,121.3179,413.18896,466.65192,545.4942,8.114493,553.76324,404.32642,649.1757,113.68622,623.73236,314.0181,810.1046,148.6648,743.95197,,,,,,,,
231.92485,283.44333,256.10696,262.45135,207.10637,266.26807,291.74377,287.89615,182.28787,290.44064,350.28992,427.2065,119.923485,414.4841,472.47324,507.35767,7.9221234,507.99374,433.0182,638.39844,63.922806,626.31213,325.47144,751.6278,163.8331,751.6278,,,,,,,,
235.9547,285.06885,258.86377,264.09314,214.31836,271.08505,293.86374,287.6114,188.86383,294.60327,360.04553,421.72882,123.318405,409.6519,461.22726,475.12152,5.5912137,466.22275,444.04547,607.9677,38.04574,609.23895,326.31827,748.44147,165.95476,739.54266,,,181.86383,838.06494,,,,
239.6424,287.57953,262.55643,267.87103,215.45538,272.9571,296.92743,292.02985,195.08737,302.20197,366.94247,419.18137,135.25633,407.73773,456.68903,453.5123,1.591251,453.5123,425.50052,574.3063,56.966785,581.2996,326.20645,741.5106,185.53987,742.1463,307.74796,845.77484,209.09038,845.77484,,,,
245.2437,289.65866,266.8735,270.59167,221.70538,278.21848,295.50116,294.10757,200.0756,304.27667,359.75436,416.77173,148.54579,405.9671,448.1821,463.16797,24.492561,479.05713,399.8331,566.76514,102.74153,589.6455,326.67352,727.56323,192.44156,728.19885,308.86075,838.1516,201.98412,838.1516,,,,
251.42981,296.23157,268.60703,277.14905,227.89066,284.78204,298.5081,299.412,203.07912,310.8615,340.49683,417.08752,156.63702,410.09064,439.74298,488.96503,49.12037,508.68365,372.9427,589.4663,124.19116,613.00146,330.31778,709.6862,201.80675,711.5945,313.14053,834.3587,210.07726,834.3587,,,,
252.96655,302.87173,269.49942,285.69876,229.43901,291.42307,298.114,303.50775,205.27557,314.3204,347.07675,414.81415,160.12811,412.906,437.37164,489.23038,57.11558,510.85565,371.2402,587.81604,125.15472,614.5296,330.5439,701.0305,204.0038,709.93506,308.92398,830.14594,213.542,830.14594,300.65753,830.14594,,
254.42847,307.2934,270.96356,291.405,232.16963,295.2182,295.13028,305.38678,206.73099,320.0041,340.9199,414.6989,163.48529,414.06335,436.95078,490.32767,63.00263,510.6648,372.0822,585.0225,126.59925,617.4349,328.20053,693.69916,206.73099,693.69916,307.21365,832.8815,220.72226,832.8815,294.49432,832.8815,,
254.66527,311.20676,270.57336,297.21295,233.03029,299.75726,292.84467,309.9346,206.94101,324.56448,338.66,415.52423,161.76205,415.52423,437.2901,491.85416,61.22294,511.5727,370.47614,587.26654,128.03691,617.79846,330.3878,682.0428,208.21365,690.3119,313.20703,828.97784,220.94014,828.97784,302.38953,828.97784,,
255.4352,314.65582,270.06784,300.66565,233.16812,301.9375,289.79013,311.47626,205.81143,324.1946,336.23285,418.94632,162.54968,417.67447,435.4804,493.98453,63.93835,512.42615,373.13263,588.73627,130.10338,619.2603,329.23465,680.30835,210.90106,689.2112,320.96402,828.4771,220.44409,828.4771,,,,
