nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
223.94032,321.35635,239.83351,309.26962,208.68289,309.90576,261.4482,320.72018,192.7897,321.35635,301.49902,404.0549,161.63908,403.41873,337.73547,504.56537,131.75992,510.2907,333.92108,613.34576,122.22401,612.07355,281.79147,610.8012,188.33963,612.70966,266.53403,765.38385,202.96133,767.2923,260.81247,836.6319,204.23279,836.6319
223.55638,322.27286,239.4572,305.74313,208.29158,307.01465,262.35437,321.6371,193.02678,322.90863,300.51636,405.55722,159.31705,404.92145,336.77023,504.73553,133.2397,511.0931,332.318,614.7217,125.60731,614.086,282.0714,612.1787,189.21059,612.81445,266.1706,769.21106,203.20332,770.4825,262.35437,830.2438,,
223.01463,318.94046,240.18776,304.953,207.74965,305.5888,260.54108,322.75522,193.1207,321.48364,299.3396,405.40836,159.41049,402.2294,336.22998,504.5921,132.06071,510.31427,331.7777,614.58435,129.51654,613.94855,280.8944,612.04114,188.6684,613.3128,265.6294,772.26105,202.66132,771.6253,261.17712,830.7541,,
222.31657,319.07855,238.21353,303.1763,207.69138,303.8124,259.83337,320.3507,192.43031,320.9868,297.98608,403.67825,158.0929,403.67825,333.59525,502.27197,131.38603,510.5411,331.05173,613.5874,129.4784,613.5874,280.1815,611.6792,187.3433,612.31525,265.55627,777.69824,201.96848,777.0621,,,,
221.7003,315.396,237.60295,303.9528,206.43375,303.9528,257.95837,317.93893,187.98666,315.396,294.85254,401.22,155.54523,401.85574,332.3828,502.93732,129.46486,513.10913,330.47446,612.91925,128.82875,614.1907,280.22208,611.01196,185.44223,612.2835,264.3194,773.75977,198.80048,771.2168,258.59445,843.05475,202.61711,843.05475
216.617,312.3346,232.50937,300.25797,201.99603,300.89355,254.12297,319.96198,185.46797,316.7839,292.90033,403.86298,153.04756,403.86298,331.6777,503.0187,124.44131,511.28168,327.8635,614.88666,123.169914,616.7935,277.64368,614.88666,182.92519,614.88666,261.1156,777.6038,198.18185,777.6038,259.84424,834.809,,
212.011,314.1302,227.9049,298.86765,197.38858,298.86765,249.52066,318.58173,179.58736,316.67392,288.9376,403.16147,147.16376,404.43335,328.99026,503.00372,116.647415,512.5428,329.62607,612.385,112.83288,620.0163,273.04364,619.3804,177.68011,620.6522,261.60004,783.45233,198.02432,784.72424,254.6067,846.41016,198.6601,846.41016
206.95772,314.27908,223.50662,302.2044,191.68181,302.2044,244.51099,321.90518,175.13292,315.5501,281.42776,399.43735,142.67162,405.15692,327.2555,499.2123,108.937325,510.01596,331.71097,616.78156,105.118355,621.8656,269.97083,617.41705,174.49643,621.8656,263.60587,783.285,196.77379,789.6401,,,,
204.11584,316.04227,221.28432,304.5954,188.85497,304.5954,243.53976,323.67352,171.6865,318.586,281.69196,403.8016,136.71365,410.16098,323.65936,506.18753,104.284294,516.9984,329.38217,619.3844,102.376686,625.1078,268.97455,623.83594,172.95822,632.10315,265.15933,794.2672,194.5778,794.2672,,,,
201.90913,314.86484,220.99512,302.78473,188.54893,302.14893,242.62589,321.2228,168.82677,314.86484,280.79785,404.5121,136.38062,406.4195,323.42322,506.87527,104.57064,519.5911,325.3318,625.1333,102.66204,628.3123,264.89285,628.94806,168.19057,630.85547,265.52905,804.4278,194.91095,800.61304,,,,
203.531,312.94797,221.33809,300.86502,188.26782,300.86502,243.59691,320.57928,170.46074,313.5839,283.02686,405.79575,134.21065,407.06763,323.7287,511.3624,103.68424,522.8094,326.90854,630.2839,105.59215,630.2839,265.85574,632.1917,166.00897,637.27924,261.40396,838.2375,194.62747,808.984,,,,
204.10027,316.70126,223.17781,303.98315,188.20232,301.43954,246.07085,320.5167,170.39659,317.97305,284.86185,406.99976,132.87743,408.9075,328.7402,510.01642,104.26111,522.09863,329.37616,637.1975,108.71255,635.9256,267.69205,639.741,165.94516,641.0129,259.42514,823.51764,194.56148,815.25085,,,,
206.42583,319.45807,224.22002,302.93118,190.53812,302.29553,249.00484,321.36502,170.20187,320.72934,290.94833,409.7202,135.24895,410.35583,334.16284,518.41614,102.838066,528.58655,334.16284,649.3598,107.922134,639.8251,268.07007,648.0885,168.29536,650.6311,257.90195,846.4109,195.6222,822.2562,,,,
209.4822,319.6226,227.93066,303.72833,194.21451,303.0926,251.46838,320.89413,173.85757,319.6226,294.09073,411.17343,135.68831,415.62378,341.16617,523.0689,103.244446,535.14856,341.8023,645.7724,107.69752,654.0375,271.82532,653.4017,168.13217,654.6732,261.0107,833.96027,194.85065,833.96027,,,,
213.59772,316.88565,232.04807,300.36078,197.05603,299.72522,257.4968,316.88565,176.06082,313.7078,303.9408,413.49237,137.25146,415.39908,348.47607,532.34406,104.80431,541.8777,349.1123,661.365,107.985405,663.2716,277.21957,660.7294,170.33484,661.365,265.76767,831.6978,193.87492,831.6978,,,,
218.58974,309.60504,237.67613,292.44086,201.41197,292.44086,265.0333,311.51218,179.14453,304.51938,313.3855,410.0474,139.06311,411.31882,361.7377,527.0182,104.7076,540.3681,359.82904,661.78894,109.1611,668.146,288.57318,666.87463,175.32727,666.87463,272.66785,827.7095,195.04985,827.7095,,,,
224.62239,306.1706,243.72028,291.5523,204.25133,291.5523,271.7305,304.89944,182.60706,304.89944,321.38498,407.22733,141.22833,413.5831,373.58582,531.16486,106.85214,551.5033,372.94922,679.25433,111.944916,681.161,297.19434,677.98315,182.60706,679.25433,279.36963,846.411,196.61217,823.5303,,,,
229.53632,305.26968,250.51967,286.194,208.55298,285.55814,278.49744,305.90555,185.0262,303.99796,331.2737,413.3652,145.60295,414.63693,382.7783,536.0854,108.723145,550.7101,382.7783,691.8701,115.08174,698.8645,310.29037,688.6908,188.2055,686.1474,288.0353,820.313,199.65094,820.313,,,,
232.30835,299.9934,256.46066,280.27606,211.96957,280.27606,286.9688,299.9934,187.81728,301.2655,341.62927,413.20923,148.4109,415.1174,393.74738,548.68665,110.91128,560.7715,395.65414,700.06506,112.81804,704.51746,319.38373,703.8814,188.45285,704.51746,,,190.99521,824.09375,,,,
236.66678,296.4915,260.19473,279.32742,215.68239,281.23453,292.62515,296.4915,193.42622,297.76288,349.8553,412.82568,148.91391,417.2756,405.8136,547.59534,112.66816,564.7594,405.17773,712.2432,110.76049,718.6002,321.2402,721.7788,185.79553,721.1431,,,,,,,,
239.85452,293.87448,262.74496,276.70886,218.87161,278.61615,296.4448,292.60297,194.07364,293.2387,356.85016,415.30533,150.83612,416.57687,411.5329,562.8025,109.50614,565.3456,407.71777,737.63745,108.8703,724.9222,330.14462,744.63086,185.1718,745.9024,,,,,,,,
240.64743,292.09567,264.82016,270.48126,219.01918,271.7527,299.1709,291.45996,192.93806,292.09567,360.875,414.78925,149.04547,416.6964,418.12622,562.2759,106.42512,572.4474,410.4927,743.45544,105.152855,735.19116,334.15775,788.59155,184.03232,783.50574,,,,,,,,
240.90598,288.73987,267.6328,266.49042,217.99724,267.76184,302.63226,289.37558,191.2704,287.4685,366.90396,414.60825,147.36201,416.51532,422.90305,565.90454,104.72634,578.6185,413.9941,743.2644,98.3628,748.35004,345.26794,776.9565,181.7251,785.2206,,,,,,,,
240.23358,287.0084,268.83795,265.38727,216.71443,267.295,305.7058,292.0957,188.7457,285.10065,365.45715,419.91473,140.43611,421.82245,428.38675,571.89856,96.57608,583.34503,416.3094,765.8527,91.49086,763.945,343.84497,790.0175,175.39702,789.3816,,,,,,,,
