nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
296.56418,314.86646,315.6504,303.41925,282.56763,302.7833,341.09866,323.76987,267.93488,314.2305,355.0952,390.5453,257.11935,372.10254,269.2073,368.28677,218.94698,497.38596,148.96422,301.51135,201.13318,589.5997,326.4659,619.48956,234.85214,610.5862,320.74005,787.38214,231.03488,798.82935,326.4659,838.89453,229.12628,838.89453
294.39957,318.06863,314.1112,307.25427,281.68237,304.07358,340.1814,322.5216,267.05765,314.88794,354.1703,393.13303,256.8839,374.685,268.9652,374.04886,215.55309,494.27908,150.05963,309.79883,201.5642,589.6999,324.92078,618.9623,235.90056,615.7816,317.92633,767.1827,233.35713,800.898,324.92078,830.1604,232.08542,830.1604
293.79623,317.48257,312.88245,306.67505,281.0721,305.40356,337.69452,321.9327,265.16693,316.2111,352.32727,392.49945,252.44281,380.42047,262.6221,373.4274,214.90659,499.30316,154.46695,316.84683,199.63763,594.0279,324.33414,620.0931,235.26521,618.18585,323.06174,831.79333,233.35658,801.27795,324.33414,831.79333,231.44798,831.79333
292.03253,315.97485,312.39572,304.53366,279.3055,303.26242,335.94067,321.69547,262.7604,315.33923,351.84943,389.70703,251.94244,379.53705,259.57864,380.80832,218.21587,496.49155,156.48991,326.78043,197.21632,594.37744,325.1227,624.88727,235.39734,616.6242,320.66827,795.8696,230.9429,800.95465,325.75906,838.4563,228.39749,838.4563
290.61,313.6497,307.77292,302.84558,275.98972,302.21002,330.65683,322.54718,259.46246,313.01413,345.27707,393.09167,242.29953,394.36273,264.54776,408.98007,213.059,502.4039,168.56253,363.857,192.71774,592.64996,323.66452,624.42676,232.12889,621.2491,323.66452,802.3769,227.67928,800.4703,,,,
282.8762,313.1394,303.24496,302.96933,270.7822,300.42682,325.5233,321.40262,253.59605,311.23254,337.61728,397.04263,223.6794,398.31384,352.89383,486.66647,198.85495,503.82846,212.85849,452.97806,180.39574,599.8086,320.43112,626.50507,229.40814,625.86945,324.25027,798.7609,219.86026,803.8459,328.70593,841.3481,,
273.88455,310.2296,293.58344,299.42307,262.4465,298.78738,315.8241,320.40045,245.28941,311.50098,333.6166,403.6743,216.05882,402.40295,381.9106,530.17426,182.3801,509.8326,276.42633,556.2371,159.504,600.0989,317.73044,627.4331,226.22598,626.79736,324.0849,802.2446,210.97523,803.5159,,,,
268.68192,311.45734,286.47318,300.6438,254.06767,299.37158,309.34766,321.6348,237.54723,314.6378,335.39914,408.1432,203.87094,399.87396,385.5959,527.7283,165.11142,505.46506,315.70166,616.781,135.88293,604.0592,314.43085,623.77795,219.75598,624.4141,323.96188,805.0639,202.60013,805.7,,,,
258.65808,309.44388,278.3917,298.6386,245.9267,298.00302,299.3985,320.24918,228.10277,311.9863,326.13437,404.78452,189.90865,404.1489,379.60614,521.7357,149.16824,510.29477,353.50684,637.4156,116.06667,616.4407,308.31046,628.51715,216.64453,622.79675,319.1321,802.0372,200.09373,789.325,,,,
250.01627,310.87503,267.2027,299.43637,234.10297,299.43637,288.84482,315.9589,216.91655,313.417,318.12534,405.5618,177.45149,399.84247,367.13837,512.32275,137.98643,504.06146,372.23068,633.6997,105.52325,622.89655,306.66772,620.9901,210.55122,620.3546,310.48694,793.2057,195.27444,788.12177,,,178.72458,842.13776
