nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
164.66779,319.69064,178.02176,308.24023,151.31381,306.96796,195.82706,321.59903,130.32901,319.69064,228.89404,395.3906,95.35432,404.29648,277.2227,449.46198,76.91312,514.9838,345.90027,504.80566,76.277214,614.22076,226.35042,599.58966,138.59575,602.13416,221.2632,750.98956,155.12924,752.26184,216.17596,846.4096,158.30876,846.4096
164.09001,318.18805,178.07974,308.00967,150.10028,306.7374,194.61307,319.46033,127.20801,318.18805,228.3156,393.88968,96.04905,402.79575,276.64377,447.32608,76.33625,514.12164,344.04883,503.94327,73.15677,615.9053,221.95662,598.72925,133.56697,600.0016,220.04895,748.8602,153.27977,749.49634,220.04895,843.0101,160.27464,843.0101
161.07007,315.78833,176.97295,306.24796,147.71167,304.33987,192.2397,324.05664,126.083755,316.42435,226.5899,395.92737,94.278015,400.37952,276.20685,448.71735,75.83068,514.22784,345.5434,504.05145,75.19457,615.35565,218.95653,598.81903,133.08102,605.17926,218.95653,745.10455,152.80058,747.0126,217.6843,836.05597,165.52287,836.05597
158.16704,318.43124,172.16437,307.6193,142.89723,306.3473,189.34291,320.33923,121.26499,319.06723,223.06374,394.75098,88.18041,402.38297,275.23557,446.90283,70.36564,512.4106,349.03964,502.23465,71.00187,614.8063,217.33755,598.2703,127.62742,603.9944,216.70131,745.18585,147.35092,747.0939,216.70131,839.9496,170.25565,839.9496
154.13681,318.11386,168.14145,307.30698,138.85902,306.03558,182.78267,320.02097,115.30578,318.11386,217.79424,394.3978,82.203926,402.66193,275.08594,445.2538,63.743263,512.00226,350.83826,498.01688,66.92614,615.62134,210.15535,606.0858,122.308105,607.99286,215.24796,756.1109,147.77107,763.7393,208.8822,840.02325,163.68541,840.02325
149.94817,318.11166,163.31412,307.30267,134.67279,306.031,178.5895,319.38333,110.48677,318.7475,210.4132,396.95386,74.20776,402.67627,272.15115,443.36902,56.386494,515.8529,353.6198,493.5991,53.8406,618.2206,207.8673,606.77576,116.21505,610.5907,209.77672,766.3675,145.49284,773.99744,,,,
145.72974,315.60446,159.71474,304.79764,130.47337,303.5262,174.33543,321.96143,106.31745,315.60446,211.205,399.51636,70.71925,403.96625,274.13754,442.10803,49.10606,517.75586,362.4973,492.328,48.47038,620.73865,203.5768,613.1102,113.94563,621.3743,202.94113,774.5771,136.8302,773.9414,202.30544,846.4108,,
145.86694,315.29794,159.85997,305.75958,129.96579,303.21603,173.85298,320.38507,104.523926,314.66205,212.65182,399.2355,67.63324,402.41495,278.16458,433.5736,44.09953,520.6906,371.02737,476.81418,39.647205,621.79724,205.01926,616.71014,112.156494,621.79724,197.3867,783.31354,136.9623,780.13403,,,,
149.11034,315.6344,160.55585,304.821,130.0345,303.54886,172.63722,317.54266,102.056595,315.6344,214.60408,399.5971,62.63318,408.50226,280.73367,428.2208,39.74217,525.54114,379.2922,458.1166,37.834583,629.2224,206.97374,619.0451,109.68693,628.58636,194.2565,793.33136,135.1214,786.9705,,,,
148.96967,315.10605,162.96646,304.30222,132.428,303.03116,173.14594,315.74155,100.61709,315.74155,217.68118,399.62997,61.807796,410.4338,285.1203,414.88242,41.448822,529.2757,392.6411,430.13486,42.721256,639.2204,208.77414,625.23895,108.88793,629.0521,193.50491,805.7262,136.88152,795.5579,,,,
