nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
290.72305,317.7052,309.8007,304.98383,279.2765,304.98383,341.5967,318.97736,270.3736,317.06915,342.86856,394.03363,264.01437,393.39755,238.57755,416.2961,256.38333,511.07056,231.58241,584.8547,220.77177,588.6711,311.70844,633.8321,240.4853,622.3829,328.2424,790.94147,265.28622,773.13153,347.95593,846.27954,269.73767,846.27954
288.52902,317.8475,306.97,305.126,278.99057,305.126,338.76483,319.11966,268.18033,316.57535,342.58017,392.2683,261.1855,394.17657,238.29318,416.43918,256.0983,510.57837,229.39066,584.3631,219.8522,585.63525,312.05716,633.34094,242.10858,625.708,325.41098,785.363,267.54443,775.1857,,,272.6316,837.5211
286.16208,318.20984,304.6113,304.21457,275.34702,302.94226,335.78415,319.48215,265.8043,316.3014,339.60123,393.91156,259.4425,393.91156,237.81236,420.62982,255.62541,510.32678,228.90584,583.4839,219.36311,586.6647,309.70078,632.46735,240.35709,623.5613,323.69672,783.2347,266.44046,778.1454,,,,
284.61905,315.19003,303.68695,302.4696,273.1783,302.4696,334.1956,320.2782,263.0088,314.55402,338.00916,393.42065,258.5596,394.0567,235.67812,418.8615,253.47482,512.3567,222.96619,586.7712,217.24582,589.9513,310.04294,632.5647,236.3137,621.7523,325.29724,789.02594,266.18674,776.9416,,,270.63593,843.0878
281.30182,318.44476,300.38947,305.0866,269.21298,304.4505,331.56595,318.44476,260.3054,313.99203,334.7472,393.50485,255.21538,394.14096,231.67393,418.31284,247.58032,510.5477,224.67514,588.78827,215.76758,590.06055,308.0245,633.3154,236.76398,623.1378,325.2034,790.43274,262.85043,773.8941,346.19977,846.4098,269.21298,846.4098
276.76172,317.79715,295.22263,306.35504,264.03006,306.35504,326.4152,319.70413,253.84473,317.79715,334.05417,392.80634,251.93498,396.62036,225.83508,420.77588,250.66182,511.04117,224.5619,584.1434,213.10341,583.5077,302.86163,632.45435,236.0204,623.555,326.4152,793.91486,263.39346,775.4804,,,,
270.9711,315.59805,288.137,303.5136,260.16296,304.14966,318.0183,317.50613,249.99063,314.96204,329.46222,395.10107,244.90443,394.46503,227.10281,427.53827,244.90443,512.12946,215.65889,587.8163,207.39384,587.8163,298.94513,629.7938,227.10281,618.98145,318.65408,784.3476,256.34833,775.44336,,,,
263.3145,316.27844,280.48703,304.19388,251.86617,304.8299,309.74387,318.82257,239.78181,316.27844,319.28418,397.05447,237.87375,394.51035,246.77802,436.48843,234.69365,513.44824,207.98087,589.136,201.62067,588.49994,290.02728,631.1141,220.70125,618.39343,314.196,787.5778,247.41403,775.4932,,,262.6785,837.8243
252.85472,316.72775,271.93076,304.00815,240.13736,304.64413,299.90897,322.45157,231.87108,318.6357,307.5394,398.76913,226.14825,394.95325,224.87653,431.2041,231.87108,517.06134,199.4418,587.0191,194.35484,588.92706,285.284,632.17365,217.88197,621.36206,299.2731,793.0765,245.86017,780.99286,327.88715,843.9549,260.48514,843.9549
242.38399,317.37177,262.0865,305.29034,230.30827,305.92618,288.14462,319.9152,219.5037,318.00763,299.58475,394.9471,211.24135,392.4037,228.4016,428.6479,213.14806,511.94604,127.98246,433.73483,173.1075,588.24976,277.34003,632.12427,206.15685,628.30914,282.42453,794.9054,241.11288,787.275,,,,
232.91623,314.46857,251.34485,303.66116,220.20682,303.02545,276.76367,321.46158,207.49744,312.56137,297.09872,391.39172,195.4235,394.57037,251.34485,418.72806,171.27563,501.37277,175.72392,418.72806,158.56622,587.83185,271.6799,630.42566,203.68462,629.7899,271.04443,797.6223,235.45811,787.4506,,,,
223.23685,319.01718,242.333,305.65848,211.77914,304.3862,266.52145,321.56168,199.04837,313.92816,296.43875,399.80563,178.04262,402.98627,301.53107,556.2934,151.308,506.0392,251.88107,385.81076,141.12338,592.5528,270.3407,627.5399,195.22916,629.4483,257.60992,808.2006,225.78299,770.0329,,,,
217.29749,314.3364,235.73105,302.2497,205.22034,302.2497,260.521,320.06168,189.965,314.3364,276.412,389.4011,167.08199,404.66846,315.82162,407.21304,141.6564,505.17883,310.73648,363.95544,127.672325,599.96387,266.8774,622.865,187.42245,623.5011,245.90126,841.06146,222.38261,776.1751,,,235.09541,841.06146
211.80621,317.6352,229.61526,304.28067,198.44942,304.28067,254.42075,320.81485,183.18451,319.543,280.49832,395.85464,157.74298,404.7577,329.4732,376.77673,129.12128,511.59396,356.82285,329.71786,116.40053,609.5273,267.1415,624.1537,180.00432,632.4208,242.33603,832.7389,201.62961,757.699,,,216.89452,832.7389
207.3474,315.81747,225.1676,303.10016,193.34583,304.3719,251.26146,317.7251,176.79848,322.17618,278.6282,395.93677,151.34106,407.3824,342.9082,359.05646,122.06502,516.11566,392.55023,293.56216,105.51769,620.3979,263.35376,632.4793,174.88918,642.6532,237.25989,842.31555,194.61868,816.24493,,,195.89157,842.31555
204.58626,315.6405,221.75784,303.5582,189.32266,304.83005,245.92522,316.27643,174.69504,322.63553,282.8123,393.85748,146.71176,408.48346,349.59058,347.43604,116.82051,517.2241,410.00903,275.57812,100.92091,619.6057,263.73276,631.0521,168.3352,638.68304,237.65742,845.354,167.06323,812.2866,,,172.78708,845.354
200.83282,316.93076,216.74431,302.94888,186.83072,305.49106,243.47557,320.10846,170.91925,322.6506,282.29953,395.7376,144.82446,407.17734,353.58292,341.71677,112.36506,513.3124,419.13815,262.27438,93.90775,620.71857,256.8412,635.97144,161.37239,642.32684,240.29326,841.88617,153.73488,817.73566,,,,
196.04987,315.16827,211.32483,301.1818,181.41136,303.08902,238.69249,317.07556,166.77286,320.2543,278.1528,394.63712,138.1323,406.08063,351.98184,339.96255,103.12716,516.70123,414.99103,269.39426,89.761566,624.7788,252.05807,634.31506,154.04372,643.8513,238.05602,844.11273,158.49892,820.58997,,,,
188.98965,314.65598,207.43025,300.66248,173.72849,301.9346,231.59378,315.9281,157.19553,316.56418,270.3826,394.8007,128.58083,406.24997,347.96027,340.0988,94.87906,517.5621,411.54852,269.49506,80.88963,624.42175,248.7626,632.05457,145.11377,643.5038,230.322,846.40985,150.20082,846.40985,229.68614,846.40985,,
183.24706,312.80606,199.79564,300.08603,167.33499,301.35806,224.61847,316.62204,150.14995,316.62204,262.171,392.30606,115.779854,408.20602,342.36786,338.88205,86.501625,520.778,404.10672,265.74207,68.04362,628.2621,239.89406,636.53,136.7838,642.89,225.25496,845.7741,146.33104,814.61005,,,,
175.22717,311.64435,191.77777,298.92697,159.31314,300.19873,218.51335,316.09546,143.39911,316.7313,254.16078,393.67148,110.93449,407.02478,331.1847,340.25848,75.28705,521.4812,392.93118,265.22592,60.646133,628.30725,235.06395,629.579,130.03133,638.48114,222.33273,789.81805,142.76254,799.99194,,,143.39911,845.77454
169.21925,310.9868,185.12689,298.90164,153.3116,299.53772,209.94283,313.531,136.13135,314.16708,248.75749,391.1303,101.77082,410.2121,321.93268,343.42584,69.319214,520.2504,382.38174,266.46262,54.68418,632.83295,228.3957,632.83295,127.22305,643.646,221.39633,841.46063,141.8581,802.0249,,,154.58421,841.46063
161.60002,310.44922,178.1515,297.73367,145.68512,298.36945,202.97874,311.72083,129.77023,312.3566,242.44768,391.19315,93.48427,406.4518,313.7464,342.87396,62.291084,520.89197,376.13275,263.40164,47.649387,633.4248,222.7132,632.789,119.584694,642.3257,217.62044,845.7748,138.04597,814.6217,,,,
156.5858,311.74155,173.75024,299.66223,138.14992,300.29797,197.2719,317.46335,120.985466,314.28458,234.14368,393.11807,88.563736,407.74042,309.7944,339.07898,54.87056,522.17615,370.1878,265.3315,41.520435,636.6118,218.25067,629.6185,113.99254,639.7906,213.1649,819.709,135.60703,810.8085,,,145.14284,845.77484
149.50009,311.82004,168.59177,299.74246,133.59036,299.74246,191.50177,317.541,114.49869,314.36267,229.04874,391.91333,82.67922,407.16916,298.41516,347.41705,51.496155,520.95245,363.96326,267.32376,38.13198,636.64276,211.22983,633.4644,110.68035,646.81335,210.59346,814.62775,132.95396,813.35657,,,140.59064,845.7752
145.8772,314.62186,164.31125,301.26355,129.98576,301.89963,186.55927,317.1663,109.644745,315.25797,225.33434,388.41058,77.86189,408.13,300.3419,341.33847,47.350346,522.6298,359.45798,268.82193,34.00155,637.7657,206.26462,630.1324,103.28818,642.2185,207.53593,815.2403,129.98576,814.60425,,,,
144.11089,312.36612,160.64299,300.28107,126.30707,300.28107,183.53362,315.5464,107.23156,313.6382,221.68465,389.96487,70.988075,408.41046,294.1716,346.07706,43.01066,521.62836,360.30005,265.93408,32.83705,637.39044,204.5167,636.7544,99.60136,647.5674,205.78839,819.30237,128.85048,817.39417,,,,
141.33394,312.82025,160.42192,300.73657,124.791016,300.73657,183.32751,316.63614,107.611824,313.45624,220.8672,391.68216,70.70838,408.2177,292.7653,345.8914,43.985207,522.6947,360.2095,265.12152,35.713745,638.4436,199.87044,637.80756,95.522766,640.98755,204.3243,819.6987,126.063545,815.8829,,,,
142.23819,312.28418,161.32748,300.20276,125.69414,299.5669,183.59831,319.2787,106.60485,314.1918,221.1406,391.76724,71.60781,408.29974,293.6799,344.71326,45.519115,524.6629,359.85608,265.23022,39.15602,638.48267,199.50607,637.84674,95.78758,647.38477,199.50607,818.4323,125.69414,816.52466,,,,
146.22229,312.5496,163.38712,300.47418,127.78599,300.47418,185.63785,316.99847,108.71394,313.8207,223.7819,391.9933,73.1128,407.88202,297.52713,345.59818,47.04768,524.18756,363.64355,264.24786,39.418865,638.5865,200.89548,637.9509,95.99925,647.4842,200.89548,820.9892,126.51452,815.9047,,,,
