nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
115.288704,321.4101,128.00592,310.59622,101.93562,309.9601,145.17418,325.2267,81.588066,319.50174,176.33136,399.65152,40.25709,402.19595,234.83058,486.79852,21.181257,507.15402,295.2374,561.85944,19.909536,602.57043,162.97829,593.6649,74.59359,594.301,151.53279,739.97003,92.397705,741.24225,150.26106,844.9281,102.57148,844.9281
114.74785,323.00644,128.72906,312.82928,100.13113,311.55713,145.25232,324.91464,81.065834,321.0982,176.39229,397.42682,39.757698,400.60718,233.58817,485.8408,20.056896,507.46722,293.9616,559.6251,19.421387,601.6059,161.14006,593.3369,73.43971,595.8812,152.24292,739.6335,92.50501,741.5416,149.06538,830.5917,99.49562,830.5917
114.3817,323.27786,128.37549,312.46912,99.75181,311.8333,144.91362,325.1853,80.03327,322.00626,176.08162,397.6676,39.324043,398.9392,233.32898,486.68094,19.605509,507.6627,292.4846,560.4349,18.333345,601.1268,160.17958,596.0403,73.03638,597.3119,152.5466,741.6406,88.938416,743.5481,148.7301,830.654,97.84357,830.654
113.49731,322.9528,127.485596,312.14453,98.873184,311.50873,144.01721,324.86014,79.79825,321.6812,175.17293,397.9749,38.469215,400.51804,231.76193,486.34845,19.394278,507.32925,294.70923,565.18524,16.850952,600.789,159.913,595.06696,72.168274,596.33856,151.64719,740.66077,91.87904,742.56805,147.8322,830.30585,99.509026,830.30585
113.21088,323.0399,126.56527,312.23114,97.948715,311.5953,142.46336,324.31146,78.23508,320.49664,173.62363,398.06525,36.90004,399.33685,229.5849,486.44254,17.822329,508.06003,293.8132,565.9185,15.278634,604.7029,158.36145,595.1657,69.332146,595.8016,150.73036,740.76575,89.6817,747.12384,146.91483,828.5073,98.584625,828.5073
110.88389,320.49847,124.22808,310.3273,95.63338,309.6916,141.38489,326.21976,75.93481,319.22708,171.8859,399.96075,35.90223,400.59644,226.53354,485.1443,16.203663,508.66507,290.71277,565.24225,14.932787,604.01984,156.63539,595.12006,66.403244,595.75574,149.01015,741.9663,87.37269,747.68756,147.10384,830.964,97.539696,830.964
107.204346,321.01926,122.47381,310.84186,93.84357,310.20578,137.10704,324.8358,72.21183,319.111,169.55466,401.16608,34.674404,400.53,222.99777,484.49332,14.951348,510.57288,287.89297,564.6402,13.678893,604.0775,157.46632,595.1723,65.213326,595.8084,148.55914,745.9247,87.48129,750.37726,147.28668,829.888,98.933395,829.888
106.88345,322.0149,120.24421,312.47647,91.61402,311.20468,136.78609,323.92258,71.891014,320.7431,167.96117,401.5017,33.717438,402.13757,223.31285,486.71155,15.266878,507.06015,288.84415,565.56244,3.8148062,604.9879,155.87286,597.3572,66.8012,598.62897,153.96419,748.7,88.43289,751.2436,148.87439,839.6329,100.521194,839.6329
107.30802,323.25433,121.295006,313.7185,92.68526,312.44708,136.55354,328.9758,72.34055,322.61862,170.24947,402.71933,35.46577,403.35504,223.65433,488.54153,15.756832,512.0632,287.23154,566.0994,3.6771605,605.51404,159.44135,598.52106,67.890144,600.4283,165.79906,745.3725,89.5064,748.551,160.71289,839.45905,101.58607,839.45905
112.93062,325.34003,125.656364,313.25595,97.02342,312.61996,142.19984,327.24805,76.66222,322.79602,173.37794,403.56848,36.57609,404.2045,230.64383,493.88098,18.123753,514.2331,291.09116,568.92944,14.942313,608.36163,166.37878,600.0936,72.2082,607.08966,184.19482,757.1865,90.66054,755.2785,,,,
119.86381,325.6175,132.58658,314.81216,105.23262,314.17654,149.12619,326.2531,84.876175,324.34625,180.297,400.6194,44.79943,403.1618,238.18564,492.14706,25.079126,511.85092,297.34653,570.32697,22.534569,606.5567,172.66333,599.56494,79.78706,604.64984,192.38365,748.9331,92.50984,753.3824,213.37622,843.63885,100.14351,843.63885
130.83565,324.63025,144.18933,315.09015,115.57429,314.4541,160.72247,329.7183,95.22582,325.26624,192.51698,401.58698,58.344204,406.67505,245.9317,489.3559,35.45217,512.8881,310.1566,572.67267,29.72916,607.017,181.70683,597.4769,90.77458,600.02094,199.51176,750.1184,95.86171,752.6625,,,90.77458,844.2474
