nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
306.4566,322.0049,320.4536,311.19897,293.09583,311.83463,341.44913,322.64053,282.27994,323.91187,377.7141,399.55344,245.37872,384.93362,408.25308,487.9079,167.12268,373.49207,400.61835,580.0763,78.05078,353.7871,355.44617,580.0763,271.46408,578.1694,335.72308,726.91,286.73352,728.1812,328.08832,846.41095,286.09732,846.41095
306.72064,322.8945,320.70837,310.8085,293.3687,312.0807,341.69,324.16672,281.9242,324.80283,377.2951,399.22723,243.77582,386.5051,410.35706,481.92102,168.11491,375.0552,394.4619,573.52026,79.10204,354.6998,356.3135,578.60913,272.38712,573.52026,335.9677,726.18567,286.37485,728.094,328.33804,846.4098,286.37485,846.4098
306.91608,322.48285,321.55124,311.0336,294.18985,311.66968,341.91324,323.755,282.7362,324.39105,376.91037,398.8112,242.64857,386.0898,414.45276,478.31985,169.47272,375.2766,381.36453,557.82855,78.480125,354.9224,356.5484,581.9992,272.55524,580.091,336.1864,725.1148,287.1904,727.02313,328.55066,844.6959,286.5541,844.6959
308.0458,319.57678,322.04227,308.76526,294.68555,309.4012,342.40076,324.66458,281.9615,325.30054,373.5747,398.43744,244.42552,386.98996,415.56406,477.29813,169.98979,381.2662,371.02985,545.3472,91.10063,355.19128,357.66962,581.5977,272.41846,572.6941,336.03873,725.3276,287.68732,727.8715,329.04053,845.52655,287.05112,845.52655
308.70312,317.51416,322.69775,307.9788,297.88907,307.9788,342.41748,324.5068,283.89444,324.5068,377.4041,399.51855,248.9078,388.7118,414.93518,473.25897,178.29848,390.61887,355.13992,534.28546,100.69181,345.48465,355.776,578.784,272.44427,573.06274,336.0563,725.6291,287.71115,726.9005,328.42288,846.4108,287.07504,846.4108
309.19675,318.97278,323.19016,308.7959,297.1115,308.15982,341.636,322.15308,279.93777,321.517,373.43927,395.9355,244.95421,385.12256,423.0523,473.53427,171.17073,381.94226,343.54422,534.59564,125.37408,320.88095,354.3573,580.3916,272.30496,578.4834,335.91144,727.3204,289.47873,725.41223,328.91473,846.2629,290.75085,846.2629
308.4521,320.72357,323.70938,311.18872,296.37338,309.28174,340.8739,325.8088,279.8446,323.90182,370.7528,394.45963,244.24419,383.01785,410.80328,476.45923,175.58624,348.69244,335.78812,533.0326,141.25725,272.41373,353.58835,580.7068,269.03732,571.8076,334.51666,725.63635,285.5661,723.7293,326.25226,846.4109,287.47327,846.4109
308.64963,320.30908,323.27838,310.1306,296.56497,309.49445,339.81528,324.76218,278.756,323.48987,368.43677,394.73926,248.22641,381.38,405.96277,473.62256,192.89146,321.5814,329.63873,531.5127,155.36548,229.97504,351.89993,579.22437,270.4876,576.0436,335.36304,723.63165,286.38843,720.4509,326.45856,845.7735,288.29654,845.7735
309.8768,322.01627,323.216,312.47726,297.1728,311.8413,337.82562,326.4678,280.6576,324.55997,368.95047,391.33298,253.97916,380.52213,400.71045,468.91687,206.33911,291.49146,323.216,529.33057,187.2831,238.07306,349.89444,582.113,267.95358,572.574,335.28482,723.9261,285.10397,722.65424,327.66238,840.3019,289.55038,840.3019
309.38083,319.4191,324.0052,313.06372,297.93564,308.61496,340.53708,327.6811,281.40375,323.86786,369.15002,392.50592,250.24744,378.52408,399.03464,468.77042,217.18362,276.20255,319.55432,532.95966,302.38654,539.315,348.80304,583.1671,265.50766,574.2696,334.17865,724.89197,284.58295,724.2565,327.82025,840.5598,289.03384,840.5598
