nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
245.57835,319.36038,260.2202,313.6398,234.11949,310.4617,274.8621,325.71655,216.29462,318.0891,301.59946,380.3798,184.46445,396.27026,332.793,280.58762,166.00298,496.06247,334.70282,164.90494,167.27617,588.86285,291.4138,572.97235,211.83841,575.51483,286.95758,728.0634,230.29988,729.3346,285.68436,842.4748,238.57573,842.4748
247.05507,322.00134,259.77066,311.82358,235.61102,309.91528,274.39355,325.81796,217.17345,320.72913,303.63943,378.61502,183.47714,398.97052,336.06415,284.47092,166.3111,493.75073,338.60727,172.51575,167.58266,587.2587,292.83118,570.7199,211.45142,574.53656,288.38074,727.20264,231.16058,729.11096,285.2018,842.9744,239.42572,842.9744
248.02596,323.83792,261.9933,313.02853,235.96326,309.84933,274.69086,326.3813,216.9169,316.20776,301.99063,378.52063,183.90323,398.8676,345.16238,303.49088,165.49176,492.33688,349.60654,190.31046,168.66614,588.3495,294.3721,568.6383,212.47275,576.26843,288.0233,723.1487,230.88425,728.2354,285.4838,844.59503,237.8679,844.59503
247.71773,324.38223,261.7032,316.1181,236.27509,311.03247,275.68863,328.83212,218.47543,319.2966,301.1167,379.68826,184.14749,398.1236,357.0585,345.36035,165.07643,494.11456,360.87274,239.83386,166.98352,586.2913,294.124,574.213,210.84698,576.7558,287.76697,724.8744,231.82516,725.5101,286.49557,829.12946,237.5465,829.12946
247.28067,325.09393,261.28497,314.28622,235.18604,310.47174,274.65274,326.36545,216.72581,317.46497,296.29575,381.67548,183.62474,398.84067,359.3151,392.4832,163.25484,493.56705,372.68286,330.1799,163.89139,583.8432,293.11295,572.3998,210.99678,580.02875,286.74734,727.5222,232.00323,728.15796,286.1108,845.1355,240.27852,845.1355
248.78868,323.30725,262.76108,314.4106,236.0865,310.59778,275.4633,325.84915,217.66832,319.49442,297.057,386.21912,183.3724,397.02213,380.25635,431.33768,164.31912,491.7076,366.2839,420.53464,162.4138,583.85126,290.7059,576.2256,211.95235,579.40295,284.35483,726.19727,231.64072,726.8327,284.98993,845.66626,240.53226,845.66626
251.09721,322.8658,264.4414,313.3237,237.753,312.68756,277.15018,324.13812,218.68983,322.8658,296.21338,385.20764,184.37613,396.02203,327.98532,427.82904,164.67752,490.17084,364.20532,470.4505,160.86488,581.139,289.22354,575.4137,210.42912,579.2306,284.77545,729.3598,233.30493,729.9959,284.14,846.4097,242.8365,846.4097
250.70828,325.1951,264.7093,315.02505,237.3437,311.21124,278.71027,326.46637,218.25146,320.7457,293.98407,383.673,187.06744,393.84302,322.62244,435.7946,165.42957,489.82306,355.71567,496.17932,160.9747,581.98926,288.8928,576.2686,209.34174,582.6249,283.8015,728.8196,230.97963,729.4552,285.07434,846.41095,238.61652,846.41095
251.08514,324.49417,265.72678,314.32407,237.71667,313.0528,279.09525,325.1298,218.61887,322.58728,296.28326,384.87918,188.06238,395.6849,319.83722,437.00098,166.4182,491.0297,351.6669,501.1998,162.59863,581.2894,288.00757,576.83997,209.06996,583.832,284.18802,729.3916,231.35074,729.3916,284.18802,844.441,239.62645,844.441
250.9464,328.08167,265.56055,316.63394,237.60303,312.81802,279.53934,327.4457,219.1765,322.35782,294.15344,384.04843,189.31277,394.2242,319.5694,436.19925,166.43845,491.53003,349.43314,498.52582,163.26146,582.476,288.43488,581.204,207.10393,583.11194,283.9871,730.02466,231.88446,730.6606,284.6225,846.41003,237.60303,846.41003
