nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
248.68501,324.8062,261.38275,315.26456,237.25702,314.62845,277.25497,326.71454,217.57545,324.8062,288.0481,388.41727,178.21239,391.59784,241.70125,348.34232,150.27731,492.10333,161.70529,289.18402,139.4842,574.16156,269.00143,583.70325,185.83105,582.431,252.49434,737.642,203.60793,737.006,246.78033,836.23914,210.59169,836.23914
250.2305,322.31372,263.58365,314.6801,238.1491,311.49942,276.30093,327.40286,219.07318,320.40533,287.1106,388.4719,173.92685,392.92484,239.42082,349.03143,149.12817,491.52594,161.20958,298.14056,140.22607,574.22363,266.76297,581.8573,184.73654,578.6766,251.50223,738.9829,201.269,738.34674,246.41531,836.9479,208.89935,836.9479
247.76038,323.64096,261.7334,315.37204,235.05765,310.91956,275.70642,328.72952,218.54408,323.64096,287.774,387.8841,172.1791,390.42838,235.05765,375.1627,147.40877,491.56357,155.0304,328.09344,137.24658,572.9806,267.44962,581.88556,181.70613,580.6134,252.20634,737.7229,201.39539,737.0868,247.12524,834.4055,209.65218,834.4055
246.5516,324.3345,262.43326,314.79773,236.38736,311.6188,275.13858,329.42078,216.05882,326.24185,286.57336,387.91293,167.14334,396.1781,239.56367,416.5232,146.81482,497.90356,149.35588,386.64136,135.38002,572.29034,266.88013,585.00604,179.84866,579.284,250.3632,740.7732,201.44771,741.409,245.28108,839.3197,210.34143,839.3197
245.62042,323.61807,259.61115,314.08316,233.53752,310.26917,272.9659,328.06775,215.09517,324.8894,286.95667,386.5487,175.03084,394.81235,246.89229,446.301,148.32126,488.8904,133.6946,445.0297,133.05865,570.8909,264.0627,580.42584,176.93866,577.2475,250.70795,739.34155,202.37634,738.0702,246.25635,839.77625,210.00766,839.77625
241.91808,320.73346,255.91461,311.83548,230.46638,309.92877,269.27493,328.99588,212.0164,322.6402,283.90765,384.9262,174.48026,393.82425,246.37154,461.19482,143.94238,492.3378,151.57684,491.70227,135.03549,573.691,263.54907,583.2246,178.9337,578.14,250.82497,738.3041,202.47331,737.6685,245.73532,838.72437,210.10779,838.72437
239.79703,322.3586,253.7684,312.8247,227.73083,309.64673,267.73984,326.80777,209.94907,322.9942,281.7112,385.28238,171.2102,394.81628,245.51259,466.00275,143.9025,485.0706,157.87389,525.113,136.28174,577.2316,262.6593,579.1384,180.1011,577.2316,249.95805,738.03687,202.32831,738.67236,245.51259,839.7318,209.94907,839.7318
236.47157,319.82635,250.44707,310.92737,225.0371,309.02045,265.69302,327.4541,207.25012,322.36896,277.76276,381.4838,166.59418,398.64615,241.55356,471.74512,143.7252,491.45004,160.24168,543.5728,138.00797,573.44806,263.15204,582.9827,183.11064,577.2619,251.0823,737.44403,203.43863,736.8084,246.0003,841.05383,211.06161,841.05383
235.5295,320.69162,249.52963,311.1592,223.43845,309.8882,264.80252,327.68207,206.89284,321.32712,276.89355,381.69916,166.16516,398.85757,240.62045,472.575,145.16496,491.00436,162.34694,543.7505,138.16489,576.16077,262.25705,576.79626,183.34715,576.16077,251.43875,736.9411,203.07463,736.9411,245.07504,838.62036,211.34743,838.62036
235.33946,321.385,249.32755,311.8498,223.25888,311.2141,264.58722,328.37756,206.0917,322.6564,276.032,382.41058,169.2141,394.48856,239.79022,473.9489,145.05289,487.29822,162.22005,544.5097,138.69467,576.29376,262.04395,576.9295,183.83797,576.29376,251.235,733.3075,203.54843,736.48584,244.8768,839.4665,211.8141,839.4665
234.9238,322.29007,248.92593,312.7514,222.83102,311.47958,264.83746,326.10553,205.01012,324.1978,275.65732,383.33752,168.73181,394.7839,242.56133,473.00095,144.5463,486.35507,161.09428,544.8589,138.81813,576.0185,262.29163,577.9262,184.64334,576.0185,250.83533,735.6321,203.10072,736.268,245.74364,836.10596,210.73825,836.10596
235.52118,322.08328,248.85449,312.54837,222.82278,311.91272,264.72748,327.80426,205.67996,323.3546,276.79092,383.10675,168.85461,394.54865,244.41003,472.735,144.09276,486.71954,161.23558,543.929,137.10864,576.3478,262.1878,576.3478,184.7276,576.3478,251.39417,737.17,203.14027,737.80566,245.04497,838.2401,211.39423,838.2401
236.48306,321.82648,249.18492,312.29315,223.1461,311.6576,265.06226,327.54648,205.36348,324.3687,280.3045,382.8399,168.52806,394.27994,244.73926,471.18225,143.12431,489.6134,165.98769,535.3734,139.31375,575.41345,263.79205,579.22687,183.77031,576.68463,251.7253,736.84485,203.45819,738.11597,245.37434,837.8983,211.71442,837.8983
235.4118,323.03287,250.67401,313.49194,223.32922,312.85593,264.66437,325.5771,204.88739,324.305,280.5625,384.09464,169.27557,394.90762,246.85846,466.7824,143.83856,488.40842,166.09595,532.9326,138.11525,576.82074,263.39252,578.09283,183.26595,576.82074,251.30992,737.10785,203.61554,736.47174,246.85846,836.9693,211.24664,836.9693
