nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
243.44643,327.55988,252.98453,316.7565,229.45721,323.11142,271.42484,331.37283,214.19624,343.44717,314.02838,408.9029,187.48955,406.99643,362.3548,494.0589,141.70667,490.2459,374.43637,569.047,88.29328,468.63916,296.2239,599.55066,212.92448,599.55066,284.1423,743.17194,226.27783,741.90094,282.87057,841.6732,233.27245,841.6732
247.5868,327.78537,259.66803,318.88126,233.59802,318.88126,274.92856,334.78146,213.8865,337.32553,310.53644,406.65054,186.54475,409.19455,358.8614,467.0714,156.02373,499.50787,393.8334,499.50787,119.14415,560.56476,297.81934,591.72925,213.25064,593.0013,283.8305,741.19147,225.96773,741.19147,280.65125,841.6809,231.69043,841.6809
248.44916,328.84467,261.79904,321.85052,235.0993,318.6714,277.05603,336.47464,215.39233,334.56714,308.84146,405.1443,185.51405,409.59512,363.51236,449.01654,161.99284,508.14877,404.8334,428.67,151.82152,593.35004,296.1273,600.98,213.48523,602.25165,283.41312,739.591,226.19939,741.4985,279.59888,846.4104,231.92075,846.4104
249.78136,330.53937,264.4134,322.90897,237.05785,317.18616,276.50073,338.16977,217.33641,332.44696,306.40097,399.21304,182.98293,408.11514,368.11005,413.83798,164.53384,500.95172,389.74,343.89258,172.16795,599.51117,296.85837,594.42426,214.79172,598.23944,283.4987,742.5813,226.24287,741.9454,280.31778,844.95593,231.96844,844.95593
251.98053,330.8948,267.87985,325.8071,241.80495,319.44748,281.8713,341.07022,221.45378,328.35095,307.94623,397.03485,185.83925,412.29797,360.0961,393.85507,168.66794,509.60013,355.64426,304.1844,168.03198,599.9068,296.49872,597.363,215.73003,599.9068,286.32312,740.4544,228.4495,741.09033,278.05545,837.1207,231.62938,837.1207
252.81436,330.89093,268.71915,322.62708,241.36288,319.44864,282.71536,341.69757,222.91335,329.61957,309.43542,398.9091,186.65039,410.35138,357.78598,389.37384,170.1094,510.1537,324.70404,292.74994,168.20084,599.1493,301.16492,595.97095,216.5514,598.5136,286.5325,741.5424,229.27525,744.72076,278.26202,836.2592,231.82002,836.2592
255.26189,330.57642,269.24808,322.30988,243.81866,319.13046,284.50574,341.38654,224.11086,330.57642,309.29944,398.61655,189.78114,409.42667,356.34387,394.1653,173.88774,509.26126,324.55707,295.60254,171.3448,600.1933,301.6706,595.1062,219.6607,597.0139,288.32016,745.81195,232.37541,747.71954,280.0556,836.10815,234.28262,836.10815
256.9518,333.62753,272.2089,326.63647,245.50902,321.55203,287.466,343.79636,228.9805,330.44977,309.7159,398.45386,193.38063,409.25824,352.9443,397.81833,177.48784,509.6755,335.1444,297.40106,174.94499,604.3728,304.63022,597.3817,222.62338,597.3817,289.37314,748.6432,235.97333,749.91425,281.1089,826.81604,234.06621,826.81604
260.84827,333.56052,274.20157,327.20355,249.40256,321.48224,290.09842,343.09598,230.32634,329.7463,312.35397,399.67316,195.9892,410.48,358.77274,399.03745,178.82063,514.7345,335.8813,299.23282,178.18474,603.73224,305.35938,603.09656,224.60349,603.73224,290.7343,754.3927,240.5003,755.0284,281.83206,830.6765,,
261.69455,340.02368,277.5729,332.39777,251.53236,325.40732,294.08643,345.1076,233.74857,333.66873,321.39725,401.6665,200.0864,411.8344,362.68103,404.84396,182.30261,514.14874,330.28912,307.61353,181.03233,604.3888,309.96478,606.93066,226.12694,606.93066,291.54587,753.7296,238.19452,758.17804,281.3837,840.1567,238.19452,840.1567
