nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
234.58406,306.07938,257.499,288.9089,216.12483,284.4573,283.59656,305.44342,190.02728,297.17618,334.51862,419.91324,131.46692,399.56302,389.25983,568.724,26.44018,333.42493,373.98322,700.3643,54.44731,207.50815,312.2402,700.3643,180.4794,699.09235,304.6019,840.90784,202.75778,840.90784,,,,
236.3622,301.1335,258.6305,285.87393,215.36636,285.2381,284.08002,299.86188,189.91685,298.59024,336.88773,419.39517,129.47432,400.3207,389.05917,563.7253,0.9543561,398.41324,373.78946,698.5181,18.769003,235.64452,312.07446,711.87024,182.91824,700.4256,304.43958,837.12585,198.8242,837.12585,,,,
238.20724,298.03476,260.48062,278.3309,215.93388,278.96652,286.5723,296.76355,191.75136,295.49234,340.02838,422.61392,128.11314,413.71542,392.21173,575.1599,7.8369207,465.83533,375.0294,694.0186,7.8369207,329.17953,310.11844,735.9688,177.11458,728.3415,301.20908,837.666,200.6607,837.666,,,,
238.32016,294.73288,260.5905,278.1932,217.32237,277.55707,288.58755,293.4606,192.50682,294.09674,341.40015,418.78043,139.69423,409.87445,389.75867,560.63995,41.704594,558.73157,374.48755,694.8658,34.069035,492.57288,308.31274,730.48975,179.14459,722.2199,303.85867,831.6362,4.799407,649.6998,,,20.070517,831.6362
237.92879,292.51218,259.5443,272.80792,216.94899,272.80792,286.24588,292.51218,188.97595,293.78342,340.2847,414.5515,144.47339,408.1953,390.509,566.4651,96.15631,523.24286,375.88675,692.9538,82.16978,569.64325,311.04016,713.29364,180.7112,701.8525,22.409178,825.1631,197.24072,825.1631,,,,
234.4434,288.59558,257.35928,271.4288,211.52753,271.4288,285.3676,291.1388,186.70195,292.4104,337.56494,411.9421,144.68948,410.0347,393.5816,565.8074,91.21906,520.6651,378.30435,682.1601,96.94804,574.0729,302.55453,706.9565,179.69989,696.78357,293.6428,844.9266,201.97923,844.9266,,,,
235.46986,287.63852,255.20166,273.00998,213.82854,273.00998,285.11765,289.5466,188.36813,293.99875,340.494,411.66306,141.90291,410.39102,408.60056,527.41925,78.25191,571.9409,402.87198,611.3743,64.8852,515.9708,309.94153,699.78156,173.7284,688.3332,294.66528,837.79865,199.8253,837.79865,,,,
237.17296,292.45,257.52722,272.10052,214.91046,275.91605,285.51437,291.8141,190.73973,293.08594,349.1215,418.36237,141.76225,407.5517,386.0136,562.08057,52.076218,547.45435,424.1779,508.02722,35.538364,418.36237,318.59006,697.5316,186.28725,688.6287,296.32758,833.6187,209.1858,833.6187,295.05545,833.6187,7.551227,833.6187
237.53166,295.94745,259.1593,276.2355,214.6318,278.77896,288.42023,294.6757,190.45973,297.21918,345.66986,416.12662,143.3878,407.86035,411.18896,550.2949,41.610638,518.50146,439.17764,426.3005,59.421635,368.43646,310.0479,713.71313,176.46538,699.7241,,,168.83209,759.4958,,,,
239.00505,296.601,260.6268,276.25574,216.11147,277.5273,291.7875,288.97153,193.21788,294.05786,347.11374,404.6854,145.52289,414.22223,419.61005,512.1339,4.34574,480.34442,405.6195,404.6854,98.463844,381.79694,319.7686,691.42676,183.04295,682.52576,298.78278,840.8375,198.94127,840.8375,,,,
