nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
253.5733,284.21292,282.84586,265.76645,230.02797,267.67468,319.75473,292.48206,205.20993,291.2099,388.48163,422.8798,158.75565,433.05716,455.2994,606.70874,121.2104,599.7118,442.5722,816.6173,97.665085,775.9078,373.84534,784.8129,197.57362,798.1707,,,,,,,,
212.41475,282.23987,241.69777,261.25516,187.58783,260.61926,277.34668,294.95786,159.57799,287.96298,341.00546,420.86606,112.470505,431.04047,426.94476,602.09753,72.365486,606.5488,404.66418,801.77014,63.45326,775.6983,313.63217,768.7033,151.93893,787.78033,,,,,,,,
175.2414,278.37848,204.49892,258.0248,151.07214,255.4806,242.02487,291.0995,119.270485,279.01453,300.5399,418.94592,65.20768,428.48672,371.77557,583.04736,32.13396,616.75806,374.31973,737.608,27.045696,773.2268,264.92206,783.4036,105.91379,780.8595,,,,,,,,
146.20258,280.93954,177.37827,259.32138,120.11678,253.59892,214.2801,285.39035,85.7599,268.8588,274.08652,420.18585,23.408514,425.2725,333.89294,563.24713,1.1401638,624.2866,362.52368,633.18823,1.1401638,767.98376,245.4558,757.8105,67.94522,784.51526,,,,,,,,
127.22868,275.7589,159.01004,258.59485,101.16796,249.69499,195.24081,286.5659,63.66595,266.859,254.98976,424.51382,1.3744768,416.88535,332.5363,620.31085,,,354.78326,584.0757,,,235.92094,793.22266,60.487816,790.04407,,,,,,,,
115.41349,277.95035,150.38727,261.4139,90.6139,251.87366,183.4534,297.66684,53.732452,267.13806,243.22678,424.23416,0.9538305,414.69385,298.54895,638.57166,,,339.2457,529.81287,,,217.15541,803.9359,42.286484,790.5797,,,0.9538305,835.73676,,,,
118.55254,277.42114,153.51442,262.16122,93.125725,250.71626,184.66226,298.40353,53.078484,264.06873,239.96559,427.47708,0.95350575,413.4888,296.54028,646.20264,,,319.4244,529.2099,,,208.18208,833.7726,25.108984,796.2586,,,,,,,,
128.46703,275.00305,160.902,261.01385,101.1199,247.02463,192.06499,299.16623,57.237312,263.5573,241.6714,434.6072,1.2711061,410.44406,298.2736,641.26605,,,316.717,531.26,1.2711061,844.1097,204.78458,844.1097,33.070087,816.76715,,,,,,,,
136.52907,279.2319,172.17303,262.69482,109.79611,245.52168,199.5425,303.40152,63.33167,261.42273,239.64195,436.97034,0.9547488,412.80075,305.20135,650.6804,,,319.20435,553.366,,,212.27248,836.4047,32.77971,810.327,,,,,,,,
147.25836,279.7957,184.15247,264.5324,119.90584,241.63751,214.6855,291.87912,72.19794,265.80438,249.0352,440.0601,0.9541578,418.4371,305.64856,647.38617,,,317.73453,560.8943,,,210.86888,834.9973,37.84826,834.9973,,,,,,,,
