nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
223.73865,294.70364,248.53563,282.62073,204.66403,271.80966,270.15353,303.60684,173.50883,283.8926,316.5684,414.89694,112.470085,416.16882,376.33554,528.73083,81.314896,569.43115,431.65186,571.339,90.21638,716.97003,301.30872,718.2419,164.60735,719.51373,289.86395,828.2601,,,,,,
226.79842,293.78683,253.5047,281.07144,209.63013,272.1707,277.03165,298.873,179.74454,289.9722,323.44968,415.21875,121.24509,415.85452,390.8512,560.1742,83.093285,569.0749,415.6499,649.8176,70.376015,715.9376,302.4662,716.57336,166.3914,715.3018,292.92822,829.7403,180.3804,829.7403,,,,
237.23601,290.1822,260.7619,276.19928,216.8893,271.11456,284.92365,300.35156,188.91257,287.63983,337.0621,417.29947,133.59492,410.30804,387.92886,575.5605,86.543144,561.57764,375.84805,709.0337,28.682165,677.2544,305.27036,721.1098,169.83752,719.8387,,,179.37503,820.89685,,,,
245.64442,287.7584,269.1965,269.96286,226.54814,268.69174,297.84094,289.66504,198.54024,291.57172,345.58167,418.6827,148.25336,406.60715,386.32047,582.0203,95.42027,545.7937,368.49722,722.4779,3.7580829,580.7492,305.47946,720.5713,178.80742,707.2247,304.2064,845.77563,199.17679,845.77563,,,,
255.2325,285.81302,278.13104,270.5496,232.33394,271.82153,308.6624,291.5368,208.16325,295.35266,355.7317,418.09613,159.1858,408.55646,403.43698,583.45,89.8541,536.38776,386.26306,721.45685,6.5288377,503.95294,314.38705,734.1764,185.26472,725.27277,,,34.51595,804.7698,,,,
265.46387,285.93765,286.44385,269.41098,243.21234,271.95352,316.32446,291.65842,219.05356,297.3792,368.45657,421.32925,166.92145,410.52335,416.13837,582.1465,91.26631,551.63574,402.78748,723.2588,22.604502,439.76282,328.40384,737.87866,198.07358,728.34406,,,,,,,,
274.1384,286.00626,292.58563,266.3021,248.69392,273.92953,323.7551,288.54874,228.33835,299.9899,378.4607,423.2998,176.81332,409.9518,421.71625,589.19617,94.118835,553.60156,407.0857,727.1253,92.210495,436.01218,335.8412,739.2021,207.34668,736.024,,,,,,,,
282.72775,283.88037,302.4459,266.7184,258.5571,273.0747,332.97726,287.69415,236.29466,304.22046,390.85956,419.90475,193.04195,407.19217,432.20407,593.4311,96.99545,553.38654,415.66626,731.998,132.61534,456.13553,346.97073,742.8036,214.6683,742.16797,326.61652,845.7753,224.84541,845.7753,,,,
290.7341,287.58975,307.2778,269.15573,264.00964,274.24097,340.3652,285.6828,242.37556,306.65942,395.723,417.8992,195.28963,407.09302,438.99115,588.255,110.66221,553.92957,428.8104,726.82806,110.66221,454.1316,351.18228,748.4403,218.19629,747.8047,,,213.10594,712.84357,,,,
292.01498,291.08417,311.74243,268.82025,269.10565,278.36194,344.83362,285.99527,248.74184,305.71472,402.10693,420.85098,199.74138,410.03705,444.1073,588.1484,129.10435,553.16223,430.1072,731.27356,84.558495,436.75378,356.28833,738.9068,227.74164,719.82355,24.73975,819.05695,236.65082,845.7736,,,,
