nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
156.32378,322.00757,176.66176,310.56277,137.89249,301.6613,198.27084,333.45233,104.84329,315.01352,242.76015,421.19556,59.71841,430.73285,302.50296,543.2731,35.56707,564.2551,314.5786,465.06714,37.473755,695.23413,228.7778,693.3267,104.84329,697.1416,237.0401,839.5654,131.53687,839.5654,,,,
153.94588,322.15457,176.19931,310.07275,137.41473,301.17035,197.18112,332.32874,104.988304,313.25217,242.95963,420.7168,58.57399,430.8909,307.8125,542.17084,35.684734,563.7909,311.62738,460.77753,37.592175,694.7833,226.4285,686.5167,104.352486,694.7833,235.96568,836.5857,127.877556,836.5857,,,,
152.48866,319.90833,172.82979,307.8307,134.69017,298.9314,192.53526,329.4433,102.27151,312.91602,241.4811,417.8007,55.868313,429.87836,299.96182,538.57697,36.798504,565.9106,338.10144,473.7392,42.519447,696.8576,230.0392,686.6869,108.628105,695.5862,236.39581,838.6108,128.96924,838.6108,,,,
150.37561,317.92007,168.82933,305.20374,131.28554,297.57394,190.46472,328.72894,100.741455,315.3768,241.37154,415.19995,54.925323,429.82367,298.00537,525.1961,39.65328,566.5242,376.91092,524.5603,46.65296,698.1381,235.0082,678.42786,109.01382,689.2367,247.73491,843.1042,142.10326,843.1042,,,,
151.08604,313.94998,170.80513,298.05258,132.00307,295.509,193.0686,319.67303,102.10639,312.04227,241.41216,411.24197,58.215534,425.86755,299.2972,526.9749,42.949146,563.8569,385.8067,626.8105,46.129646,691.6718,236.95946,665.60004,116.73667,677.6821,254.13416,829.6611,148.54164,829.6611,,,,
158.79285,308.9773,179.78346,297.52957,140.34657,294.34964,199.5019,321.69702,109.178696,311.52124,246.57178,410.73495,65.28923,425.36264,296.18594,537.296,50.02334,555.10364,323.53732,670.21704,43.662544,679.7568,245.2996,660.04126,128.26106,669.581,272.651,844.477,154.97638,844.477,,,,
172.58003,308.80392,192.2965,297.3583,152.86356,294.179,213.921,321.52124,124.24286,313.89084,258.44208,414.99362,81.62984,418.17297,299.14706,545.34625,58.097267,542.16693,300.4191,678.2425,32.020645,618.47095,250.80989,662.3458,136.96317,674.42725,280.7026,838.4808,163.0398,838.4808,,,,
191.89296,312.1343,210.35268,300.05942,173.43327,295.61078,229.44893,322.30258,144.15234,315.31186,274.00684,415.72388,103.41367,416.35938,320.4744,543.4632,75.40584,537.108,316.0186,677.5577,7.932423,540.9211,261.91254,664.8472,149.24467,669.29596,286.10114,842.79254,175.97943,842.79254,,,,
213.56516,314.7824,231.99341,302.7017,195.77237,296.3434,251.69258,321.77652,168.44771,316.68988,296.17456,413.97147,129.68484,413.97147,339.38565,543.68024,75.03554,541.7727,332.3956,680.38306,52.794548,477.55417,275.83994,658.7649,164.63498,660.6725,290.45547,839.3399,181.79231,839.3399,,,,
238.79694,313.48926,257.2358,303.3173,221.62971,300.13855,275.67465,324.29697,194.92516,312.85352,318.2748,417.11606,153.59665,416.48035,358.96747,541.08685,89.37853,532.82214,349.4301,677.1368,73.48296,448.2677,298.56427,656.15704,186.65945,661.2431,306.19418,833.5307,197.46844,833.5307,,,,
