nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
229.85445,317.16513,248.31488,304.44293,214.57684,303.1707,273.77756,318.43738,196.75298,316.52902,312.60812,413.21793,154.10303,409.40128,352.07523,525.1735,122.27469,527.718,350.16556,653.668,124.184395,640.3097,290.96484,648.57916,185.29477,649.2152,280.14322,813.9681,199.93582,803.1542,,,,
229.61107,311.9465,249.33017,299.8613,213.70859,299.8613,272.86584,316.39893,195.8978,312.58255,312.9402,409.26428,155.1874,407.9922,353.65054,523.75586,123.38239,523.75586,350.47006,653.51294,118.929695,635.0671,290.6767,643.3359,186.3563,650.9687,278.59076,810.6208,196.53389,811.2569,,,,
230.21915,313.55038,249.95184,298.2895,213.03258,296.38187,272.2307,316.72974,193.93642,311.64276,312.9692,408.93106,153.19792,406.38757,353.07117,526.5672,123.91712,512.578,349.25195,651.19794,107.3671,594.6054,293.87305,645.4751,188.20757,648.6545,283.05188,814.6168,200.3018,807.6222,,,,
230.99231,312.95563,249.4217,299.6065,215.10487,298.97083,272.2996,313.5913,192.22697,312.95563,312.9714,409.57788,150.9197,407.67084,352.37216,522.7276,125.49982,543.0691,351.7367,651.7691,96.902466,531.627,297.08398,641.5984,190.32051,639.69135,282.46753,812.59424,203.66594,792.8884,,,,
233.52464,314.4096,251.95555,297.88275,215.09372,297.2471,272.92868,316.9522,192.21396,309.32443,316.14603,411.02817,150.90326,406.57864,353.6434,527.3518,114.04141,559.1343,354.27896,653.8459,100.694885,484.12778,302.16394,646.8537,195.39171,648.7607,285.63965,815.9362,203.0183,812.12225,,,,
234.86685,313.22186,253.309,299.87344,217.6966,299.23782,275.56677,314.49313,194.16696,313.22186,317.5385,410.47433,152.1952,401.5754,355.69467,528.06726,102.5922,559.21344,356.3306,655.8303,112.13123,470.85986,304.8198,646.9314,199.89038,648.20264,290.82922,841.4364,205.6138,814.1039,,,,
238.021,315.86795,256.4636,299.3433,220.8503,298.7077,279.35782,315.2324,198.59201,310.78342,321.3306,413.7448,156.61925,413.7448,360.75955,528.1463,102.563385,560.5601,362.03146,655.89465,124.82168,473.48782,309.88348,652.7169,207.49533,654.6236,292.07684,840.20825,208.1313,815.42126,,,,
242.13231,315.3935,260.57965,302.04712,224.32104,301.41156,282.84372,315.3935,200.78476,314.1224,322.28293,411.36032,161.98167,409.4537,365.53882,527.029,110.456276,563.2549,367.4472,656.67957,120.63412,474.27896,315.28568,647.1464,208.41815,648.4175,294.29382,837.80896,215.41542,809.8451,,,,
243.9814,315.64053,262.43332,302.29123,226.1658,302.29123,285.33908,315.64053,203.26001,312.46213,326.69678,410.993,159.35725,409.086,369.96323,522.23755,109.09178,564.1926,373.1446,651.9169,122.45349,468.2045,322.87915,646.8314,217.89427,650.0098,299.33707,842.6219,217.89427,813.38043,,,,
247.89523,318.92093,266.3223,305.5748,230.1036,301.7616,286.0202,320.192,207.22864,314.4722,329.86386,412.3439,164.02034,409.16626,373.70755,528.646,108.73918,566.77783,378.1555,657.6586,128.43707,472.7193,324.14514,651.30334,214.8536,657.0231,299.99936,846.4112,220.57237,812.0926,,,,
249.931,317.99857,268.38766,304.64264,233.38365,303.37067,289.39008,317.36258,209.8355,313.5466,332.0313,412.12592,171.01286,411.48993,375.94547,528.5132,120.09793,568.58093,381.6734,657.62024,128.3716,475.0895,326.93985,648.7164,223.20065,656.3483,307.2103,817.25525,222.56422,809.6233,,,,
251.14732,318.4236,269.59085,305.06918,232.7038,304.43326,290.57834,317.15176,209.1724,315.8799,332.55325,413.17654,174.82924,414.4484,378.34412,525.73535,121.40659,566.4346,383.43198,655.4642,130.94635,473.58945,329.37335,652.2845,225.70796,654.82825,304.56998,837.9747,224.436,809.994,,,,
251.13159,321.39166,270.84033,308.03967,233.96594,304.22485,290.54907,320.75586,211.71414,313.12616,333.14536,410.40485,174.20396,410.40485,378.9205,526.7578,120.79966,569.35693,383.37082,657.7343,128.42885,476.52896,329.96652,654.55536,226.33675,657.0986,305.1717,840.2114,222.52214,816.05066,,,,
252.19412,320.1995,270.01776,306.8451,235.00705,306.20917,292.93387,319.56357,211.45438,317.65582,334.94675,413.68045,175.8071,413.68045,380.14243,525.6032,124.88241,566.93823,384.5983,656.6037,130.61143,479.81662,328.58118,654.05994,224.8221,656.6037,305.02847,839.1141,223.549,811.7692,,,,
251.30557,321.6629,272.29718,308.31058,235.40285,303.85977,293.2888,321.02707,213.139,313.39716,336.54425,410.67847,173.70023,410.67847,379.79965,527.03455,129.80869,567.7273,382.98022,656.7429,137.442,481.89093,327.6387,654.1996,225.86119,656.10706,303.46652,838.589,222.04454,813.15594,,,,
252.82741,321.2002,273.18207,307.84198,235.65315,307.20584,295.44498,319.92795,213.39024,318.01965,334.88214,412.7993,174.58917,414.7076,377.4997,525.38995,131.33553,566.10065,381.95227,655.1554,134.51595,478.31815,327.24915,651.9748,225.47583,653.8831,306.2584,835.80927,219.75108,835.80927,,,,
253.07726,321.4204,272.1452,308.06165,236.55171,306.78937,295.02673,320.14813,213.67015,316.9675,335.06946,411.75113,176.16986,409.8427,377.01892,526.8909,127.86439,561.24207,380.19693,657.298,128.49998,481.72562,326.80664,650.3005,222.56854,657.9341,303.92514,841.7761,220.02614,818.23926,,,,
251.79063,323.58157,270.8704,309.5887,235.25484,305.13647,293.13013,322.94556,212.99509,314.041,333.19763,411.35483,172.29158,411.35483,375.17316,529.02185,118.23222,569.72833,380.26108,658.13763,123.95616,477.5028,323.02176,651.1412,219.99101,659.40967,301.39804,843.22473,219.35503,817.7832,,,,
249.17204,322.64392,268.2446,309.92737,232.64249,308.01987,290.49594,321.37225,211.66267,313.74234,331.81982,411.02402,171.61029,410.3882,373.77945,528.01636,113.75687,563.62274,378.86548,657.0895,125.20039,480.32928,324.82654,647.55206,220.5632,655.18195,301.93945,840.20795,219.2917,818.5898,,,,
249.6366,323.93625,267.43732,307.3969,233.10738,305.48853,289.6882,322.664,210.22073,314.39435,331.01126,411.7219,171.44063,411.7219,373.60583,528.7695,117.40276,565.02875,378.6917,655.35895,128.21034,476.60693,323.38242,647.72534,222.29979,650.2699,301.1315,843.0166,217.84962,814.39087,,,,
