nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
219.99689,310.91058,240.9842,292.46994,201.55345,297.55704,269.60333,308.36707,181.20207,312.18237,314.12195,409.47272,141.13533,410.1086,374.54004,551.275,108.06436,541.1008,359.9125,511.21426,101.70456,670.82135,287.41077,671.4572,173.57031,670.1854,274.69116,833.6078,184.38199,833.6078,,,,
220.49089,309.7894,239.56996,291.35098,200.77588,294.53003,268.18854,306.61035,180.42488,311.6968,310.16248,410.2469,141.6308,410.8827,383.29886,538.0441,108.56044,543.13055,356.58817,525.32794,102.20075,670.92773,285.99567,669.0203,174.06522,660.7549,273.91226,846.41046,184.2407,846.41046,,,,
217.67555,308.3891,238.66156,291.22195,199.23332,295.6727,266.64288,308.3891,178.24734,309.6607,307.97888,407.5769,138.18318,408.84854,365.2134,511.21542,104.47841,541.73474,347.40714,563.98846,101.29871,672.7135,285.08508,663.1763,172.5239,659.3613,273.63818,837.39075,182.69891,837.39075,,,,
215.85948,305.4764,236.86594,290.85434,197.39925,292.12582,264.8746,306.11215,175.7562,306.11215,305.61444,411.00955,134.37979,411.64532,356.53925,522.2644,101.27868,543.8796,332.9865,616.9899,100.00556,672.9351,282.69827,664.67053,169.39061,664.0348,271.87674,833.77795,182.12181,833.77795,,,,
217.80682,305.41336,236.87033,290.78705,196.83696,291.42297,261.01746,305.41336,173.32533,304.1415,303.5926,411.6133,130.11472,411.6133,344.2614,540.0707,95.164955,541.3425,325.83334,648.17847,100.248566,660.897,283.89365,658.3533,166.97083,659.6251,271.82007,832.5975,184.76343,832.5975,,,,
220.28497,304.90164,238.1026,290.27628,201.19464,290.27628,258.46564,303.6299,171.9228,304.90164,299.19165,412.36642,124.83333,412.36642,339.9177,535.0924,86.65268,530.64124,327.82715,662.9055,100.65225,612.03467,282.6467,664.17725,170.6501,663.5414,271.82886,836.50244,184.01335,836.50244,,,,
227.76036,306.0247,244.30472,292.67398,207.39806,292.03824,258.94012,303.4817,173.03665,307.93195,293.93784,409.0159,125.31251,407.74442,333.38983,532.9868,69.952484,531.7153,332.75348,656.32196,97.95067,562.86694,287.57462,665.2224,171.764,666.49396,275.4845,846.4107,185.12675,846.4107,,,,
235.41014,311.59116,248.1349,293.14777,214.41434,293.14777,262.76834,303.32343,178.14882,310.95517,291.39902,405.71594,129.79483,410.80383,335.93558,525.2799,75.71468,548.81116,335.93558,649.93176,131.06729,522.736,288.2178,669.0111,176.24011,670.919,280.58298,835.00146,187.05614,835.00146,,,,
243.65462,309.4861,256.37518,295.50452,222.0296,292.9624,269.73178,306.30847,186.41197,308.8506,295.809,410.5349,136.8017,409.89938,333.97073,540.81793,87.19143,559.24817,335.87885,655.21277,131.71347,503.3218,293.26486,665.3812,181.95978,667.9233,284.36047,844.5998,194.04433,844.5998,,,,
253.71799,312.88065,265.79974,295.0822,231.46217,294.44656,277.88147,305.25275,194.5811,308.43103,301.40903,412.679,146.89008,405.05106,336.38245,545.53156,97.92728,565.23694,340.19772,652.3221,135.44423,501.03543,296.9579,661.85706,187.58641,664.39966,289.9632,824.58545,200.30405,824.58545,,,,
260.7728,312.69354,274.77356,300.61844,241.04451,297.4408,286.22873,311.4225,202.22427,309.51587,307.22986,416.28534,158.31285,410.56558,335.8677,549.11163,100.400696,561.1868,349.86847,653.97455,145.5849,488.73602,302.77505,661.6009,201.58788,663.5075,290.04712,845.2698,213.04303,845.2698,,,,
